Date,Brazil_Interbank_Rate,Brazil_Policy_Rate,Chile_Interbank_Rate,Chile_Policy_Rate,Colombia_Interbank_Rate,Colombia_Policy_Rate,Czech Republic_10Y_Bond,Czech Republic_Interbank_Rate,Greece_10Y_Bond,Hungary_10Y_Bond,Indonesia_Interbank_Rate,Kuwait_Interbank_Rate,Kuwait_Policy_Rate,Malaysia_10Y_Bond,Malaysia_Interbank_Rate,Mexico_10Y_Bond,Mexico_Interbank_Rate,Peru_Interbank_Rate,Peru_Policy_Rate,Philippines_10Y_Bond,Philippines_Interbank_Rate,Philippines_Policy_Rate,Poland_10Y_Bond,Poland_Interbank_Rate,Qatar_Interbank_Rate,South Africa_10Y_Bond,South Africa_Interbank_Rate,South Korea_10Y_Bond,South Korea_Interbank_Rate,South Korea_Policy_Rate,Thailand_10Y_Bond,Thailand_Interbank_Rate,Thailand_Policy_Rate,Turkey_Policy_Rate
1996-03-01,30.1459085090916,,,13.0848004136224,30.55,40.64,,11.06,14.9,,12.66,6.97,7.25,6.3,6.9815,,42.93,10.08,15.6634109599371,14.25,13.9512,,,22.3,,15.04,14.74567664670658,10.8,10.3,5.0,,6.58,10.5,50.0
1996-04-01,27.8725651353692,,,16.0754517722998,29.74,40.63,,11.47,14.8,,14.96,7.03,7.25,6.1,6.8648,,36.61,11.83,16.0754517722998,14.0,13.155,,,22.0,,15.78,15.22605988023952,10.3,9.5,5.0,,6.12,10.5,50.0
1996-05-01,26.9734648531915,,,19.703247639496,28.64,39.11,,11.83,14.87,,14.73,7.03,7.25,6.14,6.7183,,30.31,13.5,15.8006086834585,14.0,13.0771,,,20.2,,16.53,16.66720958083833,10.3,11.5,5.0,,6.82,10.5,50.0
1996-06-01,26.5260912265232,,,17.4586584750043,33.58,39.14,,12.17,14.95,,13.65,7.0,7.25,6.38,6.8667,,30.11,12.9,16.7651776269129,15.0,14.3579,,,20.9,,15.78,16.75075449101797,10.7,12.44,5.0,,8.78,10.5,50.0
1996-07-01,25.7836782608987,,,11.7489057098582,30.16,39.55,,12.81,14.61,,14.15,6.88,7.25,6.42,7.2123,,33.49,13.87,15.8006086834585,14.625,12.1659,,,20.3,,15.39,15.9988502994012,11.05,13.04,5.0,,10.54,10.5,50.0
1996-08-01,26.3772880785026,,,10.4274913828344,26.25,37.36,,12.71,14.46,,15.39,7.11,7.25,6.42,6.5354,,29.36,12.2,15.9379555717734,14.0,11.4028,,,17.5,,15.82,16.89695808383234,11.53,15.52,5.0,,10.76,10.5,50.0
1996-09-01,25.3401494152225,,,11.8818411955157,25.57,35.44,,12.57,14.23,,14.95,7.04,7.25,6.49,6.9716,,26.82,11.2,15.9379555717734,13.875,11.6836,,,19.9,,15.42,16.11372455089821,11.36,14.11,5.0,,12.93,10.5,50.0
1996-10-01,24.7510076069336,25.78,,13.0848004136224,27.27,35.72,,12.69,14.0,,14.96,6.94,7.25,6.51,6.5519,,28.68,14.44,16.4888377232938,13.5,11.5775,,,18.9,,15.8,16.40613173652695,11.26,14.65,5.0,,10.11,10.5,50.0
1996-11-01,23.8720531575528,25.34,,16.0754517722998,25.85,35.54,,12.7,13.36,,12.7,7.12,7.25,6.58,7.4972,,32.28,14.66,18.0161592285668,13.75,12.538,,,19.2,,16.18,17.63841916167665,11.32,14.38,5.0,,10.7,10.5,50.0
1996-12-01,23.8720531575528,25.34,,11.7489057098582,23.82,35.05,,12.67,12.42,,13.04,7.03,7.25,6.55,7.1536,,29.92,18.96,18.1559128918119,12.875,11.2138,,,21.2,,16.19,18.49475449101797,11.44,12.51,5.0,,12.12,10.5,50.0
1997-01-01,22.853782957617,25.05,,11.7489057098582,23.14,33.5,,12.44,12.29,,12.85,6.94,7.25,6.57,7.1945,,25.96,13.19,16.7651776269129,11.875,10.5871,,,21.47,,15.82,17.97259880239522,11.26,11.39,5.0,,10.65,10.5,50.0
1997-02-01,21.9870931855711,24.46,,13.7582228911072,26.11,32.42,,12.32,10.87,,12.66,6.99,7.25,6.57,7.4868,,22.11,17.65,17.458658475004,11.875,10.5503,,,21.65,,15.03,16.70898203592815,11.1,11.49,5.0,,14.94,10.5,50.0
1997-03-01,21.5558533559514,23.87,,17.0421183285667,26.8,32.5,,12.4,9.45,,10.88,7.02,7.25,6.5555,6.4246,,23.95,14.68,18.0161592285668,11.25,10.2244,,,22.78,,15.16,16.72986826347306,11.4,12.95,5.0,,8.34,10.5,50.0
1997-04-01,21.8431910032608,23.58,,10.5589852792566,22.36,31.74,,12.27,9.33,,13.59,7.0,7.25,6.63,7.2624,,23.98,15.36,17.0421183285663,11.5,10.1992,,,22.06,,15.24,16.56277844311378,11.46,13.0,5.0,,8.75,10.5,50.0
1997-05-01,20.6975631525164,23.58,,10.4274913828344,22.59,30.59,,20.76,8.92,,13.48,7.0,7.25,6.63,10.12,,20.65,13.88,17.0421183285663,12.0,15.0518,,,23.41,,15.08,16.2808143712575,11.36,12.45,5.0,,12.13,10.5,50.0
1997-06-01,21.1260113850781,23.58,,9.25048113427391,23.22,30.22,,25.99,9.15,,13.67,7.01,7.25,6.62,7.1825,,22.53,9.16,15.25271130592,11.625,14.3749,,,22.67,,14.72,15.93619161676648,11.04,11.19,5.0,,15.1,10.5,50.0
1997-07-01,20.9830406509082,23.58,,9.25048113427391,22.62,30.16,,16.99,9.42,,15.87,6.95,7.25,6.58,11.4431,,20.5,7.96,15.25271130592,13.75,24.7918,,,21.92,,14.21,15.91530538922157,11.17,11.44,5.0,,18.66,12.5,67.0
1997-08-01,20.8402246241221,23.58,,14.4353196047725,24.29,29.99,,14.7,9.63,,65.02,7.03,7.25,6.58,6.2588,,20.64,12.78,15.5263622539225,16.5,18.2137,,,23.37,,14.24,16.31214371257486,11.68,12.45,5.0,,15.43,12.5,67.0
1997-09-01,20.8402246241221,23.58,,11.8818411955157,22.68,29.85,,14.74,9.43,,52.61,7.02,7.25,6.605,5.7068,,20.23,10.74,15.5263622539225,16.875,15.74,,,23.35,,14.18,16.14505389221557,11.25,13.25,5.0,,23.87,12.5,67.0
1997-10-01,21.9870931855711,24.5,,18.4358754343603,23.8,30.24,,15.16,9.3,,40.34,7.07,7.25,7.257,6.6796,,19.7,10.69,15.9379555717734,19.5,33.8702,,,22.53,,14.05,15.4871377245509,11.25,13.64,5.0,,18.72,12.5,67.0
1997-11-01,43.2419419569891,46.44,,23.1439314944792,22.91,31.01,,16.72,10.76,,42.15,7.18,7.5,8.157,7.2572,,22.17,14.75,15.9379555717734,19.25,16.653,,,24.52,,14.5,15.66467065868264,12.11,14.09,5.0,,19.99,12.5,67.0
1997-12-01,42.0785620029589,45.09,,7.95618707200734,25.41,31.32,,17.5,10.48,,40.67,7.4,7.5,7.745,8.295,,20.48,12.8,15.9379555717734,,13.6069,,,22.17,,14.14,15.66467065868264,15.32,21.58,5.0,,21.73,12.5,67.0
1998-01-01,37.1900910288056,42.9,,7.95618707200734,26.38,31.59,,16.59,11.03,,57.18,7.35,7.5,7.97,8.9938,,19.74,11.04,15.9379555717734,,13.0,,,25.55,,13.61,15.46625149700599,16.58,25.63,5.0,,21.51,12.5,67.0
1998-02-01,34.32,42.0,,18.716445930056,28.94,32.04,,15.92,11.04,,64.81,7.46,7.5,7.61,10.2009,,20.52,19.96,17.3196610154843,,13.5,,,23.74,,13.49,14.93365269461078,15.25,23.53,5.0,,19.83,12.5,67.0
1998-03-01,28.32,38.54,,7.18637300402489,32.3,34.97,,15.52,9.27,,51.76,7.47,7.5,7.61,9.6215,,21.69,12.56,17.3196610154843,19.764,13.3,,,24.16,,13.33,13.82668263473054,15.2,22.62,5.0,,20.57,12.5,67.0
1998-04-01,25.16,36.55,,13.7582228911072,35.85,37.72,,15.47,8.11,,70.8,7.37,7.5,8.022,10.5917,,20.55,13.36,18.0161592285668,17.832,13.2,,,23.83,,12.92,13.57604790419162,15.2,21.23,5.0,,19.11,12.5,67.0
1998-05-01,22.6,33.3,,13.6232450381824,31.8,38.67,,15.55,7.85,,63.54,7.33,7.5,8.314,9.1267,,19.9,15.81,18.0161592285668,18.259,13.6,,,23.16,,13.46,14.53681437125749,15.2,18.45,5.0,,16.4,12.5,67.0
1998-06-01,21.02,29.41,,11.0863974560763,50.79,43.56,,15.81,7.74,,64.59,7.22,7.5,8.471,10.188,,21.47,19.87,30.7583587234934,18.161,13.3,,,22.44,,14.6,18.98558083832335,14.26,16.25,5.0,,18.58,12.5,67.0
1998-07-01,20.33,27.8,,12.2815179047249,36.39,43.43,,14.5,7.67,,75.32,7.1,7.5,8.95,9.2108,,21.88,25.18,24.7510076069336,18.067,13.2,,,19.41,,15.89,20.90711377245509,12.24,12.67,5.0,,11.72,12.5,67.0
1998-08-01,19.23,25.75,,13.6232450381824,34.2,41.16,,14.23,7.56,,81.01,6.95,7.5,6.928,9.185,,25.78,21.54,26.5260912265229,18.0,15.8,,,20.14,,16.95,21.4397125748503,11.69,9.53,5.0,,9.81,12.5,67.0
1998-09-01,34.29,42.34,,18.1559128918122,43.57,42.62,,13.82,8.25,,66.21,7.09,7.5,7.383,6.6367,,42.04,38.97,40.2678821579013,17.68,15.9,,,18.09,,18.3,21.96186826347306,11.85,8.43,3.0,,7.17,12.5,67.0
1998-10-01,41.58,49.75,,18.716445930056,37.57,43.53,,13.2,8.45,,59.35,7.28,7.5,7.293,6.2362,,37.65,21.54,40.2678821579013,16.275,14.0,,,18.91,,16.51,20.94888622754491,9.78,7.27,3.0,,5.35,12.5,67.0
1998-11-01,38.73,44.88,,19.4205398442108,33.35,43.43,,11.31,7.65,,65.49,7.2,7.0,6.672,6.1104,,34.78,14.7,21.4124175850587,15.974,14.1,,,17.57,,16.05,19.26754491017965,8.72,7.24,3.0,,3.55,12.5,67.0
1998-12-01,31.24,39.41,,9.12041460123694,28.81,42.28,,10.08,7.17,,33.44,7.05,7.0,6.655,5.4085,,36.69,12.94,18.716445930056,16.275,13.9,,,16.3,,16.36,18.57829940119761,7.59,6.96,3.0,,2.63,12.5,67.0
1999-01-01,31.19,38.25,,13.6232450381824,26.98,40.23,,8.49,6.32,,37.92,6.81,7.0,6.605,5.3143,,35.8,14.71,20.8402246241218,13.928,13.2,,,15.53,,15.89,17.9308263473054,7.53,6.35,3.0,,2.73,12.5,67.0
1999-02-01,38.97,41.0,,3.16500494346978,23.05,37.25,,8.18,5.96,,39.97,6.79,7.0,6.378,5.234,,32.205,22.05,25.1926253486782,13.85,12.7,,,13.14,,14.88,16.92828742514972,8.56,5.65,3.0,,3.09,7.0,67.0
1999-03-01,43.25,46.0,,8.21391583647113,22.14,32.32,,7.58,5.97,,41.98,6.43,6.75,6.1,5.2272,,26.87,22.26,25.1926253486782,13.292,12.3,,,13.34,,14.54,15.68555688622756,8.23,5.03,3.0,,2.25,7.0,67.0
1999-04-01,36.12,38.85,,14.4353196047725,20.72,29.08,,7.09,5.85,,35.54,6.24,6.75,5.5,3.5296,,22.5403,16.82,24.9999998210988,11.95,11.1,,,13.54,,14.58,14.71434730538923,7.28,4.82,3.0,,1.65,7.0,67.0
1999-05-01,27.11,29.65,,11.0863974560763,18.92,26.01,,6.96,5.75,,28.76,6.12,6.75,5.4,3.0783,,22.52,12.12,19.5999995876661,11.485,10.1,,,13.36,,15.14,14.35928143712575,8.15,4.8,3.0,,1.45,7.0,67.0
1999-06-01,22.01,24.45,,6.29461808463812,18.84,24.86,,6.95,6.02,,22.55,5.88,6.75,5.29,2.8057,,23.5952,11.58,25.5999999255646,11.697,9.5,,,13.3,,14.93,14.15041916167665,8.19,4.81,3.0,,1.33,5.5,67.0
1999-07-01,20.74,23.15,,6.16778118644983,20.96,26.15,,6.61,6.37,,14.84,5.64,6.75,5.522,2.605,,22.1111,7.09,25.5999999255646,10.832,9.1,,,13.3,,14.97,12.97034730538922,8.37,4.84,3.0,,1.47,4.0,67.0
1999-08-01,19.51,21.9,,6.16778118644983,17.63,25.86,,6.45,6.66,,12.45,6.13,6.75,5.833,2.5363,,23.1275,6.4,25.5999999255646,11.308,9.0,,,13.13,,15.28,12.27065868263473,9.21,4.75,3.0,,1.36,4.0,67.0
1999-09-01,19.38,21.77,,7.57064879261868,18.14,25.05,,6.29,6.64,,12.34,6.03,6.75,5.327,2.5288,,22.04,14.73,25.5999999255646,12.267,8.8,,,13.19,,15.35,11.75894610778443,9.78,4.74,3.0,7.91208516666667,1.71,4.0,67.0
1999-10-01,18.91,21.29,,7.44241677219248,16.05,25.15,,6.18,7.03,,12.32,6.25,6.75,5.159,2.5428,,20.6312,18.9,25.5999999255646,12.266,8.786,,,12.96,,15.0,11.00704191616767,9.31,4.75,3.0,7.96773145,1.65,4.0,67.0
1999-11-01,18.95,21.32,,10.1649335710808,13.36,24.89,,5.88,6.61,,12.28,6.62,6.75,5.209,2.6638,,19.01,17.39,25.5999999255646,,8.646,,,14.85,,14.3,10.96526946107785,9.92,4.75,3.0,7.9855005,1.35,4.0,67.0
1999-12-01,18.99,21.37,7.95618707200734,7.44241677219248,8.96,23.05,,5.58,6.39,,12.06,6.95,6.75,5.209,2.5158,,18.75,16.91,17.7999994411911,12.46,8.745,,,17.02,,13.96,10.96526946107785,10.07,4.77,3.0,7.9453746,1.23,4.0,60.0
2000-01-01,18.94,21.32,8.34299161175449,8.9904900269945,7.48,19.59,,5.42,6.6,,9.58,6.8,6.75,5.1,2.5482,,18.55,16.06,17.7999994411911,11.598,8.7,,,17.45,,13.49,10.42222754491018,9.91,4.77,3.0,7.8483084,1.55,4.0,60.0
2000-02-01,18.87,21.25,8.21391583647113,7.95618707200734,9.57,17.21,,5.39,6.48,,9.39,6.77,6.75,5.106,2.5524,,18.15,9.55,17.7999994411911,11.608,8.751,,,15.05,,13.5,9.920958083832335,8.78,5.0,3.0,7.32279595,2.02,4.0,60.0
2000-03-01,18.85,21.2235405381572,11.6161150269126,13.0848004136224,10.05,17.9,,5.35,6.24,,9.42,6.61,6.75,5.15,2.5712,,15.77,10.9,17.7999994411911,11.714,8.839,,,16.97,,13.92,9.920958083832335,9.21,5.1,3.0,7.29572608695652,2.63,4.0,60.0
2000-04-01,18.62,20.9907801800679,14.2996054499739,14.7071911538915,10.22,18.41,6.34,5.33,6.09,,9.49,6.31,6.75,5.523,2.5148,,14.74,13.72,17.7999994411911,11.393,8.87,,,16.86,,14.27,9.920958083832335,9.1,5.1,3.0,7.24886841176471,1.98,4.0,60.0
2000-05-01,18.51,20.88296534791,12.4150340378356,11.7489057098582,10.56,18.72,6.33,5.32,6.18,,9.88,6.82,7.25,5.3,2.5458,,15.92,15.84,17.7999994411911,11.952,9.686,,,15.54,,14.79,9.920958083832335,9.18,5.13,3.0,7.0234845,1.76,3.0,60.0
2000-06-01,18.04,20.40138852417,9.12041460123694,8.08498103655155,10.9,19.0,6.55,5.33,6.06,,11.12,7.04,7.25,5.038,2.5304,,17.44,13.59,17.8,11.74,10.341,,,17.28,,14.33,9.920958083832335,8.83,5.14,3.0,6.38318827272727,2.19,3.0,60.0
2000-07-01,16.85,19.1851310554935,7.95618707200734,7.95618707200734,12.1171,19.2,6.87,5.35,6.08,,10.71,7.04,7.25,4.988,2.63,,15.13,11.25,17.8,12.055,10.3945,,,17.57,,13.9,9.920958083832335,8.06,5.16,3.0,5.8444605,2.32,3.0,60.0
2000-08-01,16.52,18.8530385939218,6.93088867179825,6.16778118644983,12.4088,19.48,6.99,5.34,6.04,,10.31,7.06,7.25,5.141,2.8,,16.62,8.53,17.8,12.231,10.2471,,,17.21,,13.52,9.920958083832335,8.04,5.17,3.0,6.10521190909091,1.66,3.0,60.0
2000-09-01,16.56,18.8916878677048,8.21391583647113,8.86070727067956,12.3769,17.94,7.0,5.34,6.05,,10.62,7.05,7.25,5.138,2.7852,,16.77,13.25,17.8,12.371,10.9347,,,18.32,,13.72,9.920958083832335,8.22,5.16,3.0,6.17892795238095,1.86,3.0,60.0
2000-10-01,16.6,18.9281140575693,11.6161150269126,12.5486956926017,11.2286,17.95,7.36,5.39,5.97,,10.85,7.05,7.25,5.035,2.7783,,17.38017,14.51,17.8,,14.1696,,,19.61,,13.72,9.920958083832335,8.13,5.36,3.0,5.96215071428571,1.89,3.0,60.0
2000-11-01,16.51,18.8366049065427,12.682503013197,12.8164561439235,11.257,18.08,7.59,5.41,5.87,,11.07,6.76,7.25,4.963,2.8248,,18.64225,14.03,14.0,15.515,15.063,,,19.65,,13.4,9.920958083832335,7.57,5.38,3.0,6.01259436363636,1.8,3.0,60.0
2000-12-01,16.19,18.5155840837603,9.64153389671201,8.73106619155055,12.305,18.28,7.38,5.42,5.54,,11.41,6.5,7.25,4.8,2.8155,,18.39,11.41,14.0,,14.0281,,,19.04,,12.88,9.920958083832335,7.0,5.39,3.0,5.84800694736842,1.7,3.0,60.0
2001-01-01,15.49,17.798080312813,6.67596266408768,5.9145235035986,11.6284,18.5,6.82,5.34,5.35,8.05,11.85,6.29,6.75,4.356,2.8009,,18.62,10.7821350718701,14.0,13.978,12.4489,,10.43,19.94,,12.61,9.920958083832335,6.48,5.32,3.0,5.015137333,2.01,3.0,60.0
2001-02-01,15.2,17.5039762881235,7.82753380297514,8.60156664899252,11.38,18.34,6.5,5.27,5.35,8.34,22.06,5.66,6.25,3.911,2.7777,,18.12,10.9672516785063,12.5,13.542,11.2251,,10.23,20.24,,11.97,9.920958083832335,6.16,5.13,3.0,3.996937579,1.55,3.0,60.0
2001-03-01,15.39,17.7,2.54931070792348,0.48105740926796,10.79,18.02,6.24,5.05,5.28,8.57,12.73,5.05,5.75,3.619,2.8667,,17.28,10.333169950374,11.5,,10.5699,,10.62,19.41,,11.79,9.920958083832335,6.9,5.03,3.0,4.959334818,1.47,3.0,60.0
2001-04-01,16.02,18.34,7.69902108971672,10.1649335710808,10.89,17.74,6.25,5.01,5.39,8.61,13.15,4.9,5.75,3.669,2.7875,,16.36,12.5193808441754,11.0,14.786,9.817,,10.61,18.45,,12.17,9.920958083832335,7.58,5.01,3.0,5.1744315,1.53,3.0,60.0
2001-05-01,16.43,18.76,10.0338693716146,9.90294812054378,11.13,17.72,6.49,5.03,5.54,8.07,13.98,4.77,5.5,3.9,2.845,,14.09,12.655996288202,11.0,13.16,9.415,,11.26,17.95,,11.93,9.920958083832335,7.43,5.02,3.0,5.3635497,1.6,3.0,60.0
2001-06-01,17.28,19.63,9.25048113427391,8.60156664899252,11.33,17.6998,6.72,5.09,5.48,7.8,13.95,4.75,5.5,3.719,2.7687,,11.64,16.0208643457383,10.5,12.505,9.0642,,11.66,17.6,,11.32,9.513676646706584,6.91,5.02,3.0,6.009849619,2.13,4.0,60.0
2001-07-01,18.57,20.94,5.40966873236182,4.6565215684566,11.201,17.66,6.85,5.25,5.51,7.77,15.59,4.76,5.5,3.609,2.772,,11.1,8.38630329384715,10.0,13.192,9.1689,,11.79,15.53,,10.9,8.970634730538919,6.6,4.81,3.0,6.166101905,2.38,4.0,60.0
2001-08-01,19.0,21.38,6.01,6.5,10.374,17.34,6.76,5.57,5.33,7.76,14.88,4.66,5.25,3.445,2.782,,9.29,5.67148547717842,9.0,,9.4369,,11.86,17.07,,10.75,8.87664670658682,6.07,4.6,3.0,6.478146364,2.16,4.0,60.0
2001-09-01,19.06,21.44,6.5,6.5,9.41,14.5,6.47,5.41,5.31,7.94,15.47,4.16,4.75,3.04,2.7791,,10.95,5.85477413470309,8.5,13.771,9.2203,,11.49,15.37,,10.81,8.719999999999997,6.0,4.33,2.5,6.30201365,2.59,4.0,60.0
2001-10-01,19.06,21.44,6.64,6.5,9.36,14.25,5.84,5.29,5.07,7.98,15.38,3.74,4.25,2.998,2.7992,11.74457350272232,10.3384782608696,4.51274977534515,7.5,,8.9991,,10.31,16.88,,10.73,8.43,6.21,4.02,2.5,5.849173864,2.24,4.0,60.0
2001-11-01,19.05,21.43,6.5,6.5,8.99,13.75,5.4,5.08,4.9,7.38,15.64,3.35,4.25,2.995,2.765,11.45539019963702,8.9,3.51109725824379,6.0,,8.6942,,9.04,15.34,,10.27,8.48,6.65,4.03,2.5,5.254355318,2.18,4.0,60.0
2001-12-01,19.0500000000003,21.43,6.62,6.5,8.62,13.25,5.43,4.68944444444444,5.13,7.07,15.66,3.3371,4.25,3.179,2.7633,10.28,7.94,3.14634291793404,5.0,12.581,8.9481,8.298,8.88,11.92,,11.63,8.56,6.94,4.01,2.5,5.009909222,2.14,3.75,60.0
2002-01-01,19.0500000000003,21.43,6.21,6.0,8.15,12.75,5.32,4.55136363636364,5.24,6.77,19.82,3.26,4.25,3.884,2.755,9.98,7.9675,2.7,4.0,,7.813,7.873,8.26,12.85,,11.61,8.95,6.98,3.99,2.5,4.77215459090909,1.92,3.5,60.0
2002-02-01,18.9660519095556,21.35,6.02,5.83,7.73,12.75,5.31,4.3015,5.31,6.82,15.94,3.3088,4.25,3.87,2.7017,9.93,8.9903,2.6,3.5,,7.4843,6.502,8.33,11.05,,11.89,9.42,6.86,4.03,2.5,4.90956078947368,1.95,3.5,60.0
2002-03-01,18.721941105379,21.1,5.03,5.3,7.61,12.0,5.55,4.30095238095238,5.5,6.94,15.41,3.319,4.25,3.853,2.7148,9.72,8.4703,2.5,3.0,,6.9016,6.0,8.33,11.08,,12.63,9.89,7.07,4.03,2.5,5.58950685714286,1.8,3.5,60.0
2002-04-01,18.374981020606,19.558730830812,4.74,4.75,6.6,11.0,5.42,4.20904761904762,5.51,6.82,15.38,3.3669,4.25,3.862,2.723,9.85,6.8493,2.5,3.0,9.211,6.9688,4.488,8.21,10.84,,12.47,10.44,7.14,4.03,2.5,5.84507877777778,1.8,3.5,60.0
2002-05-01,18.3656970336,19.549354003936,4.29,4.23,5.89,10.5,5.3,3.81333333333333,5.52,7.11,15.02,3.3664,4.25,3.658,2.715,9.2,7.728,2.5,3.0,7.305,7.0626,3.299,8.02,9.6,,11.66,10.72,6.96,4.26,2.5,5.48211365,1.67,3.5,55.0
2002-06-01,18.0992464982437,19.2802389632261,3.99,4.0,5.36,10.0,5.13,3.776,5.37,7.56,14.47,2.9916,3.75,3.283,2.7241,9.95,8.4198,2.6,3.0,8.799,7.1294,3.569,7.55,10.58,,11.6,11.11,6.64,4.31,2.5,5.44557165,1.7,3.5,55.0
2002-07-01,18.1697141169668,25.2598969639848,3.54,3.54,5.27,10.0,4.79,3.36545454545455,5.21,7.68,14.2,2.9219,3.75,3.353,2.7444,10.17,8.3357,2.91417761121695,3.25,8.831,7.104,3.778,7.59,8.91,,11.15,11.42,6.39,4.29,2.5,5.12052857142857,1.71,3.5,55.0
2002-08-01,17.8395431604093,24.9099157500339,3.07,3.07,5.31,10.0,4.57,3.056,4.95,7.47,12.81,2.9116,3.75,3.25,2.7333,10.23,7.6136,2.9261900527595,3.25,9.439,7.083,3.77,7.26,8.74,,11.08,11.53,6.09,4.31,2.5,4.7521989047619,1.75,3.5,55.0
2002-09-01,17.8942852064626,24.9679423188504,3.0,3.0,5.27,10.0,4.48,2.99076,4.73,7.38,10.89,2.8654,3.75,3.14,2.7161,10.22,8.373,5.4,3.75,8.561,7.053,3.928,6.78,8.16,,11.35,11.99,6.07,4.33,2.5,4.22923961904762,1.84,3.5,55.0
2002-10-01,19.5863849370542,26.7615680332774,3.0,3.0,5.27,10.0,4.29,2.82,4.79,7.21,8.49,2.8204,3.75,3.147,2.742,11.17,8.672,4.60998851102941,4.75,8.738,7.0447,4.221,6.26,7.45,,11.27,12.58,6.0,4.33,2.5,3.995179,1.76,3.5,55.0
2002-11-01,21.2490633966473,28.5240072004462,3.0,3.0,5.19,10.0,4.21,2.77285714285714,4.76,6.76,11.1,2.476,3.25,3.155,2.7539,10.96,8.3313,3.93,4.75,8.624,7.0621,4.374,5.95,7.2,,10.86,12.57,5.69,4.31,2.5,3.711831,1.64,3.25,55.0
2002-12-01,23.034265242079,30.4163211566037,3.03,3.0,5.07,10.0,4.15,2.63,4.58,6.5,8.89,2.3176,3.25,3.153,2.789,10.12,8.2555,3.8,4.5,,7.0828,4.193,5.73,7.36,,10.44,12.68,5.72,4.33,2.5,3.68755494444444,1.59,3.25,55.0
2003-01-01,25.0575142693485,32.5609651255094,2.81,2.82,5.59,11.0,4.1,2.66,4.43,6.33,10.77,2.3255,3.25,3.101,2.7679,10.12,9.1434,3.75,4.25,8.249,7.067,4.164,5.66,7.16,,10.17,12.73,5.32,4.3,2.5,3.36452304545455,1.49,3.25,55.0
2003-02-01,25.6766977812857,33.2172996481628,2.75,2.75,6.12,11.0,3.81,2.45,4.24,6.34,11.04,2.3708,3.25,3.115,2.7456,10.09,9.9051,3.8,4.25,,7.0619,4.248,5.66,6.28,,9.94,12.64,5.02,4.32,2.5,3.30111357894737,1.42,3.25,55.0
2003-03-01,26.3163142390118,33.8952930933525,2.67,2.75,6.18,11.0,3.75,2.39,4.26,6.41,12.7,2.3839,3.25,3.098,2.8065,10.58,9.961,3.82,4.25,9.615,7.0828,4.672,5.52,6.45,,10.0,12.61,5.06,4.25,2.5,3.3352109047619,1.57,3.25,55.0
2003-04-01,26.3189999643723,33.8981399622347,2.74,2.75,6.29,12.0,3.92,2.454,4.38,6.33,9.12,2.473,3.25,3.079,2.7425,9.53,8.582,3.84,4.25,,7.1947,6.145,5.41,5.65,,9.93,12.66,4.95,4.26,2.5,3.32943468421053,1.64,3.25,55.0
2003-05-01,26.3080939704944,33.8865796087241,2.75,2.75,7.32,12.0,3.73,2.45,4.02,5.97,6.81,2.4705,3.25,3.095,2.7573,8.49,5.9171,3.78,4.25,,7.139,6.434,5.12,5.8,,9.76,12.77,4.61,4.09,2.5,3.00977652631579,1.57,3.25,55.0
2003-06-01,26.0862721067706,33.6514484331769,2.73,2.75,7.36,12.0,3.49,2.33,3.81,6.33,8.95,2.454,3.25,3.093,2.7705,8.07,5.7888,3.74,4.25,,7.0673,5.302,5.03,5.8,,9.26,11.89,4.46,4.03,2.5,2.57091628571429,1.56,2.75,50.0
2003-07-01,25.3592942893312,32.8808519466911,2.75,2.75,7.4,12.0,4.06,2.25,4.12,6.86,5.91,2.3619,3.25,3.625,2.75,8.74,5.2986,3.47,4.0,8.415,6.8501,4.498,5.37,5.47,,9.57,11.37,4.86,3.85,2.5,2.57884095238095,1.03,2.75,50.0
2003-08-01,23.4967409282545,30.9065453839498,2.75,2.75,7.4,12.0,4.23,2.06,4.29,7.11,7.1,2.4115,3.25,3.928,2.7257,8.88,4.97,3.01,3.5,,6.8158,4.168,5.61,5.0,,9.59,10.76,5.1,3.77,2.5,2.88524615,1.07,2.75,50.0
2003-09-01,21.0196507171838,28.2808297602148,2.74,2.75,7.38,12.0,4.26,2.06,4.32,7.06,4.89,2.4697,3.25,3.943,2.7126,8.37,5.05,2.77,3.5,8.738,6.8154,4.225,5.93,5.17,,9.61,9.71,4.66,3.76,2.5,3.35438336363636,1.1,2.75,50.0
2003-10-01,19.5365247140555,26.7087161968988,2.75,2.75,7.41,12.0,4.47,2.06,4.38,7.08,7.18,2.62,3.25,4.442,2.7138,8.24,5.6,2.71,3.5,8.637,6.8131,4.508,6.36,5.19,,9.13,8.72,4.68,3.77,2.5,3.97235263636364,1.11,2.75,43.0
2003-11-01,18.3123074892203,25.4110459385735,2.75,2.75,7.41,12.0,4.75,2.07,4.51,7.82,3.99,2.6397,3.25,4.383,2.7105,8.35,5.35,2.6,3.25,8.637,6.8354,4.966,6.9,5.07,,9.28,7.77,5.16,3.8,2.5,4.79084575,1.12,2.75,43.0
2003-12-01,16.9094660969307,23.9240340627465,2.45,2.45,7.49,12.0,4.82,2.08,4.45,8.24,4.65,2.6086,3.25,4.278,2.706,8.32,6.4,2.51,3.25,,6.8812,5.532,6.76,5.24190476190476,,9.15,7.48,5.26,3.79,2.5,4.958729,1.03,2.75,43.0
