Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
2016-07-01,369339746988.496,39426615321.78014,3300080121940.31,46592569732.84436,76005316978.94627,7673613519.075437,27254828933.26961,367596364349.6187,111414518322.5474,29007295508.12449,97327736710.21446,179651942928.9006,61218791960.19277,85506227133.77856,109015663046.7998,38288593145.62813,565653099605.7725,46110557416.81808,371379659890.2615,180203726827.8715,119719995824.5442,86626147424.83499,120411231468.5146
2016-08-01,369541312291.0771,39076959935.19594,3282388406222.113,46531033326.9617,78562367790.49709,7565673828.056818,26890998634.93887,367893156121.5532,113534493540.5921,27734985116.66137,97547075579.2098,177835422310.8899,61915326762.89459,85791981771.14464,110007166814.0902,36785555697.36242,561549351206.5278,45667419784.97482,375440971456.9873,180802636972.102,122951767457.2309,82261189717.14938,120312888576.2102
2016-09-01,370416947969.8808,39436574687.47212,3264568589764.777,46614895804.97232,81916937759.0584,7626807345.232839,26468456605.54864,373073552320.3448,115665753021.3057,29144417406.09948,97674980258.0022,180498500356.0465,61702396660.24584,86139113583.51837,111910623592.3862,36267518896.56852,554188981798.406,47158714048.8955,377748762922.8673,180468674688.594,117843827897.7741,82877967564.7518,122430731457.5222
2016-10-01,367527333520.582,39529827973.65555,3215914612912.533,46473603984.2765,85915616447.69955,7378797654.885481,27266619967.24744,367283808355.5302,115041098944.3619,32011369954.1248,97775559329.17699,176852140866.0869,62112953501.08352,85101250760.72726,113018460011.081,34729837747.87522,543229619730.6395,46852090738.53448,375159705019.091,180261155945.3318,118440294295.7506,81099761841.75456,121019943092.3599
2016-11-01,365555633394.4137,39430059547.86505,3141002011627.466,46248010056.66781,85432377865.34505,6946028325.857216,26752187799.35074,361958637393.9801,111469221918.7973,32146697303.9958,96343823282.38673,175909489577.3624,61534857692.7964,81451076284.73177,110828690170.3562,34712155393.53565,537773815106.4407,46995756169.18959,371977553205.9289,174705256365.7975,114420697960.2881,78388070162.37029,118219027889.7516
2016-12-01,365014759996.9391,40493338853.66968,3097653305378.402,46176217388.5839,85729452657.96783,6893140609.964292,25824253667.33704,359729304692.3631,116369601851.0588,31131027846.2495,94500970074.15334,178024772283.5927,61806611433.25934,80691788890.63199,114372234970.4695,31888876906.6908,535797306893.8874,47228796934.42705,371102750374.0684,171853164486.519,104970549518.2566,85393979746.56657,117331869110.2519
2017-01-01,367705487607.6834,39882206465.33546,3088965928105.739,46491997393.68117,103913839945.4538,6878680383.885579,26460763974.19313,363793334771.9886,116898517254.9271,30967562385.77548,95003654317.54388,176687232366.359,62768195965.95379,81376445892.67468,113681731035.6322,34101653640.40626,523920688407.8768,46610621525.70645,374038050449.2613,179161426327.032,106445080205.2546,79911626893.98962,119182682195.6824
2017-02-01,368975275027.7178,39709693640.83077,3098905863970.344,46495975090.80851,111858241694.0333,6952165450.022196,26650617010.84874,365095175899.8174,119865217394.0437,31332496827.60577,95054936553.8091,179746024532.9928,62469524746.81741,81436091056.16943,110800241640.2928,34429733222.53703,514083204685.5728,46677174182.00366,373899166701.8349,183002158093.6379,107577532502.2788,84589525405.99857,118281223709.9841
2017-03-01,370108421798.5604,39021475813.00914,3102214172074.16,46442066307.9652,131443634250.1152,6893902126.979973,26093535288.91373,370792577640.2506,121799747946.9744,33239382851.98147,95424891173.3828,178703163572.987,62680577051.40574,80893786961.66512,111977029312.9669,34506428329.50769,508657341284.8935,46543912753.38521,375278118925.3136,180869175644.8422,105676303056.0723,89229999587.54523,118793470984.5379
2017-04-01,374941165270.1142,38961319698.24078,3124110076194.642,46446145080.55335,136233486534.4246,7044991688.480709,26573898891.11604,374137125301.0083,123253019594.007,33423586435.97159,96125362612.81134,176747795798.2244,63182223125.63231,82017203899.3076,109408830477.3139,35030396162.14087,500257364044.6129,46635372005.16677,376566087779.2268,184469850827.687,102736278302.9334,87184957763.55875,120025983640.0649
2017-05-01,376489529107.3372,38849741013.86035,3148325276484.822,46654612005.04845,139160813776.5666,7024114551.444731,26518095284.17334,380915429697.8859,124959863059.6808,32576130036.9219,98046273642.06793,176114807597.4827,63654172439.26081,82176527523.56064,109710099751.7552,35393083506.86325,499125902463.5927,47203761749.40746,378455199012.9683,184148131290.3529,105447937511.2881,88545449183.69382,121705644282.8651
2017-06-01,377170559846.7518,38914043106.61611,3149880076388.57,46736449212.89683,142361748499.7276,7161267452.522377,26753285816.05578,387335241984.3135,123117333309.7841,33507914568.11174,98922737594.9815,175395090239.238,62878871941.7953,81321203140.56937,111714654758.901,24983532919.88099,501942833320.8745,47305129229.19387,380556866781.0888,185555106327.6133,108708961267.515,92888568202.98119,122015198749.0224
2017-07-01,381021843301.8189,38409392274.83266,3174795358139.744,47033276800.10814,145824705825.2944,7015020104.216208,26172357273.97889,394458365002.5762,127761006073.1326,32737748767.52183,99466696242.44547,175281043027.6843,63322643014.2215,81065253834.26897,109778122803.0061,17600523264.61699,494549726595.9461,46746038855.27498,383733147686.4774,190381289635.3086,107647511655.1298,90944062496.10757,123689542962.3655
2017-08-01,381841114683.8864,38942702030.68033,3188527110743.316,47070677575.05062,146843307793.4976,7541372443.598688,26606617135.37022,398626550329.3904,128775984481.5404,32370058485.64856,100553894314.4611,174701608141.6415,62202914361.9702,81720747256.94328,109670340799.824,19877561597.88248,487632714838.1617,46922376514.27029,384791264071.8765,196914301874.296,111981218984.164,93092842483.24072,124516407876.0107
2017-09-01,381239876479.3414,37737893050.26811,3203813217855.295,47016619262.68028,146759709063.6086,7747648328.734624,26227588133.12115,401011625767.886,129405381487.3807,32176488815.40283,101197997671.9248,174887659208.2782,64518694620.32596,80962226807.71127,111339964343.5092,16743528767.70972,485221684323.955,49384192425.86557,384649098772.6799,199304472308.8164,111947336020.3896,94481481220.32433,123863167362.3583
2017-10-01,380343844829.4115,39267481788.92464,3203442724034.033,46910037038.84106,144407855501.2962,7665212010.465311,26245928384.90637,399996613479.6033,126549351555.4647,31077547036.10331,101458107129.557,176439570248.435,63685469960.4052,80418624294.80453,110629282488.8776,17288943088.91446,493407206524.6885,48902467171.79166,384436537768.0232,200525753618.4003,117763343280.3098,88462019983.18591,122631826714.0335
2017-11-01,381053020988.4377,37911008444.73282,3213839433870.956,46897317389.7057,145624744839.891,7669088964.413227,26231773329.2758,402709123328.9219,125965205003.6447,32382234285.29699,101870477722.5904,173966333597.4245,63136055060.96229,80309843007.04454,113366197736.2653,14372481485.86587,494427836525.5701,50297190503.95963,387216852979.4057,203073057873.4758,114886180699.4294,90725311859.93022,123428656737.8514
2017-12-01,373966335956.8725,38981547149.17844,3235349947213.041,47131104740.2763,147976377945.0727,7807352708.644549,28002456802.44837,409771767912.1338,130202925382.9568,33703724942.18548,102446262265.282,175448409908.8929,63825578541.51872,81565336302.38985,113267368124.1092,15013746478.58826,496423494090.3224,50722292863.23612,389247953318.3837,202562310197.3992,107657025371.0138,95373653966.86894,123292965492.6834
2018-01-01,375691237194.9581,38706478547.99409,3260167335251.878,47286114585.08717,152086844516.7355,8133563652.136422,29155613163.06369,423064495968.0832,131983372045.4506,34290475065.6201,103686580126.7346,179311685381.1829,64496708200.65856,81224000576.45554,117530025792.6748,17865590745.66793,494501420376.2898,50500915638.42374,395703489745.1376,214665123591.8075,115293587564.2719,89490735633.52782,126214483341.408
2018-02-01,377031631065.9832,38391270174.80038,3231389384104.208,47014971461.95748,150368551022.2744,8005340375.095627,27565187430.32632,421655393901.0464,128048270442.4125,34874895974.63033,103717797503.2033,177614162774.49,62156466095.61014,80431584307.66293,116042702224.4593,17831430378.13062,487259831639.149,50051385479.24646,394722487983.9535,212734927660.3525,114506679137.3748,93246059987.23282,125725096295.9713
2018-03-01,379570338800.3074,38102668413.48598,3240202550720.971,47110368845.97664,149723341694.1991,7947894466.515023,28379632679.67585,425234890782.2373,125996141256.546,35566808310.71651,107821311885.2963,177585185358.8037,62313426943.72201,80511206008.21841,119459603094.2361,18049507917.50571,493385163230.1924,49979427798.18034,396696510679.6032,215614701413.5052,110045067970.0235,92302985919.14769,126372332195.0739
2018-04-01,379967989951.4799,37335005055.2201,3221370222423.711,47006005412.95192,147513739624.1318,8006770932.954268,27966765538.26685,421194293214.07,124862455918.4906,36313464510.22851,109508103351.2579,177210484022.4894,60308775379.13642,79612713953.9512,113216894951.1996,20009527045.97599,506563984862.3662,49539298953.0904,398365332808.1624,215152056037.8498,111940366767.6931,89588366501.19359,124540090076.4722
2018-05-01,382555273838.1132,37280493410.14144,3206306625399.142,47098245273.0976,144863706691.5398,7507993142.647844,29502097318.27905,413039648358.3844,122918620177.3647,38896048542.69695,108423164226.2927,178408974285.6748,60176768185.3336,79202377590.32732,111748694915.2041,24917052203.52331,504578176948.7834,51146219933.70072,398932910741.7161,212553376307.4983,107349418320.8786,89636912656.92955,122844289072.1204
2018-06-01,379492086274.4909,36985391634.34553,3205587989540.726,46984534811.11202,144183268530.2509,7426205466.105972,28032023185.94328,406402177511.1541,119842178859.8885,38078703758.87818,104660114262.2431,178005834277.88,59171961122.04927,77525108117.39323,108954590910.5095,25392378099.71821,506618777154.8408,50581876601.38294,400213562282.2654,206790786827.4473,98401254711.04913,90843286519.46416,125098734938.8926
2018-07-01,379431566245.6653,37573565228.44566,3209603052217.513,47013137778.49358,144906519578.6023,7413600108.19535,28077503038.02554,404310485972.3016,118315299967.4492,36432439267.36639,104510588715.8253,176615344277.5094,60936393648.94276,76721646585.98502,112135606374.7829,25647412721.47949,501147729137.3778,50511156197.36138,402338253741.2248,205506703209.1384,100599480158.369,91181721165.32338,124694378010.044
2018-08-01,381388234565.827,36779946165.01978,3200352601509.576,47031808461.83828,144510802967.0507,7087465829.743509,28312998200.61717,400735999903.3883,117925479265.5603,36533372904.70326,104401380596.1701,176499700125.9753,60515621827.50698,77933933215.1,113254496984.6281,26085878098.67171,509567866242.9715,49848493187.85052,401012405517.3366,204535674689.5224,88706736352.16685,90424134609.5031,124529340406.4594
2018-09-01,380728885706.4557,37132047930.00096,3176676969057.522,47006377726.38828,144165958918.1144,7140453940.42939,27556136839.22664,401156439453.7453,114834566259.472,36457366009.24541,103038725608.9146,177036232298.279,58039804124.24953,74938793822.05219,112872947540.1667,27182148148.01919,507208354958.6465,50394114017.10856,402858641002.0524,204457040942.9384,84643208657.21445,89814303243.3164,123728655578.8512
2018-10-01,380276428367.567,37454735928.31551,3144456044750.478,46990118389.24668,140740487643.2099,7378229128.71302,27967156496.75269,392704256087.7125,115162993678.4456,36821721200.79572,101680039528.8713,176578543561.6212,58583396578.2563,74700610781.28844,111412104691.023,28264599243.36113,504593499441.0886,50165901657.58379,402634121530.3743,201784481178.76,86144744419.0046,89772532048.3523,123571851153.8359
2018-11-01,379721902742.5942,39563535553.17492,3153166672629.29,47248658255.46819,141371935624.1363,7390637300.463933,28092989480.57122,394337948980.7842,117211686222.6329,38756704870.57012,102012062405.2172,176571090677.5591,59455000305.25953,75682143109.46198,113826686681.5969,29431369742.78454,504374839762.6221,50672662606.43919,402873731095.2046,203153076006.5731,90988394429.06174,95004886776.255,123501639658.156
2018-12-01,374714763035.4037,39858840825.86145,3168212257199.085,47887862782.23194,142512272337.2157,7585228553.315016,31361270406.0416,396115077183.508,120654285942.9219,37133463037.39707,101443776007.8702,176380044326.5154,60331975656.57895,79193371639.03455,116956623722.5888,30354884371.39809,496589171070.4894,51648274116.67351,403575129741.7022,205641061437.5222,92997230050.30798,99503335478.74522,125798049969.6686
2019-01-01,376983554658.9266,38906568204.1616,3186514141695.965,48703331038.51123,144036563340.326,7565337622.948031,30576957027.99994,400692578711.0781,120081873014.7213,37616303300.01149,102096466527.2105,180343975291.4297,62599759390.56778,82487072426.38802,113665282210.5608,30359070484.39356,489957641622.6634,50840377339.51508,405381858922.4434,209910779928.0041,96717001311.91307,95542530905.13075,126357407216.795
2019-02-01,378447570387.4755,38712591027.95578,3188940789199.24,49992191879.16908,143535328697.563,7460972817.998869,30013309960.57708,402836923269.0927,123274372481.1273,37660000845.27107,102372756874.6609,181004953401.7341,63408414038.65053,82780828778.84503,112475431595.7127,30658857860.81754,484597838937.5776,50838480274.56243,404530093869.6527,212540700171.951,100069247736.2227,98547726682.60359,125827454331.4948
2019-03-01,384164830100.5052,38708064184.56547,3196417634165.405,50755457757.12238,143039067426.0207,7321482680.832367,30804393020.70854,413338587762.9451,124539619866.0616,37861530671.3036,103006355986.6832,182067002017.0827,63191938861.43658,83613236311.93887,112934186790.0271,33601883569.24351,499541403231.9626,49679497583.74969,405109554088.6551,212183085034.9353,96238261468.87038,103452694008.1296,125175015937.5113
2019-04-01,383798655181.9236,37899390036.02117,3192355705314.11,51015617222.38204,143519805740.8372,7205987949.55301,30194781612.63591,419259796683.9887,124270079247.1169,39124669106.42239,103404874089.918,184654357259.3891,64981961775.71861,83876654811.93861,117005194526.2209,36878930918.83867,504686575394.9097,49539408373.58964,403781084851.6711,210500389478.2062,92705652213.10565,100371394687.6083,127263800382.3924
2019-05-01,386162131204.43,38257715017.25374,3199794247137.996,51461905133.9176,143012787091.1788,7158072254.21356,29769503095.51034,422268264981.0755,120348169356.1008,39281672771.43349,102272013041.6694,185414839181.0248,66465637659.88605,85357458591.99686,118608326135.8769,37246155312.82629,517087526868.5185,48329831652.1787,401714390170.5768,209955715641.4884,95550409454.58168,104104620078.5243,126967449539.9401
2019-06-01,388092455393.0426,39514332751.65909,3225546571356.082,51926047408.27644,146668142266.6428,7500125361.622528,30824291919.39554,430241253792.5817,123823437799.3369,37956519403.26751,102729237871.5729,186204620002.3253,66761922078.71098,84931551881.51204,117789245185.7077,37936475229.41927,513717126806.831,49803858988.06503,402811197672.5079,215808373649.2357,96395467237.9575,103567975420.5737,128356180071.7571
2019-07-01,385729591821.568,39080064369.37855,3211961567179.514,51848628658.83772,145019790761.903,7806209469.334471,30197966874.44639,429219982658.222,125899867090.662,38091296718.74972,103894423382.2082,187947343536.496,66852511441.20612,85175752912.17043,116521817899.3232,38762029242.96325,503475698049.1685,49359713352.00233,402846850776.5387,218365799582.6983,99281480643.64314,101429285234.4537,128844984265.4516
2019-08-01,386477707476.0803,39502374274.5522,3221894122668.863,52477349963.17837,144671512863.0964,8264313282.727996,31749110442.75348,428747061749.8007,126438682205.5163,38022183653.61858,103461271898.7457,189349110516.9622,68493840190.49939,86031002570.67056,116602048864.9582,38913672660.51191,507921617537.2401,49948874108.69812,401209019032.8894,220169689069.981,101497665668.8376,102381172061.0334,128525964501.6567
2019-09-01,376434076185.7496,38930876547.2305,3204676046532.363,52352908202.68398,143790186459.4025,8207178466.621811,31016590940.01317,434102474939.0313,124330527001.9209,38678116317.69616,103001896700.0752,182911135937.2964,67966230186.86751,85581752016.95325,120861494736.7522,39114172436.82048,500588031327.5788,54856742652.80275,403048689163.0201,220532611132.3484,101094243001.7006,102793181987.5639,127595376164.1626
2019-10-01,369835972820.0011,39766472061.04777,3219233849725.088,52567164843.37488,147261420509.7605,8286616256.903954,31234446858.99045,445516888423.2755,126698959932.134,38896941589.0263,103250181101.1904,183713140670.305,68116029215.60301,85833262150.73022,121887413758.245,39235867026.4149,489265721578.0773,54528814847.20494,406078166663.6247,222782163491.6781,104526116813.5661,101823866597.8719,128811922731.2417
2019-11-01,366375504148.1,38773995689.66132,3206423950009.954,52437028742.95362,146580195600.6962,8014040936.991368,32260224235.80936,451602069820.3011,126633309050.6394,40319132666.84786,103187616032.7192,185287397310.8501,66855987898.96696,86227578325.44016,119820233922.7794,39545507027.70516,500148696059.5435,54893268267.46844,407188748117.7948,221036124246.7926,104744684008.4677,107906086215.6689,127938392170.5075
2019-12-01,356884221138.2988,40655513079.67824,3222899858036.36,52652323883.96319,149855126078.7161,8500886269.028487,31831204374.70701,460209171599.4477,129183270220.6575,39906303122.65996,103612962102.0254,183024251184.5096,68436290325.01684,87839530553.19717,128392157886.7706,39707823589.13273,499576293348.9689,55059726656.86704,408499546313.8558,224321856654.6407,105619672473.2221,108359358451.7608,129478778664.1038
2020-01-01,359393908269.9156,37436256623.63425,3234207867875.997,52946794742.68451,148020357986.8969,8394728704.360122,29607810740.77236,471645203931.224,131705779801.6914,40376368666.33898,104147373399.1598,189153805127.6984,68575106342.1176,86868554313.22469,125449418270.4259,39904478026.95316,501845278813.0459,54615589029.55213,409341890736.6993,230302187087.2244,102467401152.7838,109765404498.4179,128867083351.4304
2020-02-01,362459485119.6092,36147999460.06068,3226772099762.01,53160485860.26473,146632871186.2815,8546183046.768575,27470747997.41274,481599735467.5404,130451325068.5693,40640862517.8416,103380409467.4263,188403751539.4635,67891005730.31978,88186974975.07018,128165917724.6189,40304348272.71636,497328376782.2482,54718439268.70031,408829590326.1694,229453727275.4239,107728361782.6838,111404757839.9523,128425280942.4026
2020-03-01,343170200493.7021,37951643028.33003,3180512207756.422,52818879974.03236,144909545810.6424,9269553869.230795,28294179889.96996,478105604119.671,120957905629.1843,39497495118.5516,101725480623.5558,189777845888.8237,68246032561.62066,88861495088.23923,120885019706.176,39999004249.30061,473376031276.6421,52426722464.17063,399833106474.0272,226460069651.9355,92138467315.12782,107257855030.4418,127910053396.0461
2020-04-01,339316483792.0181,36883939663.22186,3217973019946.738,53346313687.62508,146893490168.0401,9600757466.550095,31553647424.53703,481385295966.1214,127884285770.0564,41242253665.81258,102509002888.8704,196143538312.6405,73825664366.45555,90939025114.82475,118251390454.1859,39709601481.43516,448632228300.7644,53002090215.33131,403305601886.0038,235703538249.8302,86345195793.12126,102141650913.4535,128801560127.9
2020-05-01,345706234354.7844,36755979691.97505,3229932261058.128,55847079381.85332,150518183378.2121,9634375500.86797,32358526772.88836,493861236940.6314,130556325225.3061,44371273397.07738,102980475503.1999,197396083628.6083,73571682728.11559,93288101455.98381,132770968432.0637,40616397163.77031,449359386180.8514,52769602837.60923,406205704952.5213,237248043874.2792,90920283338.3412,97120078909.08043,132238622618.7906
2020-06-01,348780892223.5184,36390048894.44169,3243650944287.08,56090037739.27122,151406720899.1546,9986872328.859476,33871637644.53402,505999737418.3697,131710601911.9417,45239904960.20769,103408609599.577,197054568050.5954,71553572469.26591,93469863956.26329,129082650332.0351,40680822252.34475,447430426954.7104,52310776237.61014,409593948766.2074,241579424458.4918,86341290480.87439,96487211330.91669,133890031334.8645
2020-07-01,354664264464.4118,36851165778.0025,3298617578477.56,56439614254.70623,157933337842.8103,11119522766.15245,35065928953.76441,534873952550.8705,135089168816.1316,45414844320.76048,104281025555.643,197892923678.7824,74650956594.92902,98600519343.98236,137654943406.6719,40712495938.05049,448130857170.9534,57889167767.9177,415388204726.43,250363331435.1119,90260020555.90097,97347500893.62424,139971445071.1818
2020-08-01,356092002176.5017,37782891539.59687,3308356047357.63,56654054161.21306,159778719337.084,11412462912.48972,35798509960.05761,543151495479.2023,137042302946.7269,47121631498.78478,104494157698.5272,198640109277.4271,74863952319.46965,98954898002.1687,139103035767.737,40720568055.39889,453436482288.8259,55762435472.81718,417779246395.4652,254516460391.7618,83751385434.86127,97741607415.2377,140387657364.5377
2020-09-01,356605499152.0816,37821543880.17782,3281607472311.603,56448218364.84016,157387650435.954,11281480401.24322,37721085822.62873,544955595423.2154,135153709306.4318,47741650880.03475,104986844809.9938,199815151344.9789,72501222288.53378,100443325480.3365,139485287086.4476,40776920075.67201,447600818356.0173,54420052061.9558,419385406559.8318,251049781722.9274,79681028577.98386,98115418338.0487,138961348879.6163
2020-10-01,354545775965.6735,38259946463.89749,3266777687598.462,56388775802.16379,157201769204.5127,11339232227.19022,35280313561.90605,560459218523.4248,133652085301.8368,48123625801.18686,104606236273.5698,198720202187.4202,72643757322.74503,103805347531.8272,143110694269.0187,40877188183.16307,446621521159.2121,53658330816.37954,425339631611.9797,248514572401.3123,84520459182.43468,98507790224.90247,139477829305.1651
2020-11-01,356004348988.0176,37708776201.42932,3310098223449.242,56715293787.52738,162555157359.976,10990058783.99384,39008660480.08237,575113958599.295,133565297378.0667,47488803704.44341,105383232336.9929,201287099747.8852,71921390843.02254,104815441250.6068,144394196427.6929,40884959440.62243,456961379885.0265,53760767067.80788,435219342355.0779,253499340369.3931,82696564743.906,98090588426.9687,141191415411.1536
2020-12-01,355619665913.1138,39166092948.91012,3357028371433.715,58499986423.77637,166121408707.071,11943631011.18527,41352731712.55122,586044788074.8652,135896659065.8419,48221835465.52371,107635816968.7328,199055666054.387,74966673292.8838,110117432005.9355,154219192417.0774,40978505008.49009,453641293386.4129,55013358995.55677,441907392614.3033,258128184788.6046,93583653817.0715,106701571777.2913,144890155881.8671
2021-01-01,355416230511.3234,38998607983.32075,3349704760553.153,58470899996.35006,164431671098.7554,11736976215.26397,40287892687.64282,590595728782.0038,138008972466.4509,46944279160.65751,108634528095.527,203185083226.7631,76603972988.90721,108673810080.5449,157287324312.0096,41000247252.47175,450113664868.9386,54801513310.12682,441548960058.3813,256837188221.1573,95677235037.99394,103986505098.0754,144009033799.513
2021-02-01,356069558648.0913,39561692764.28555,3336423917564.292,58442865628.06228,165736945636.7049,11125795746.41503,40234188273.96819,584820429662.8075,138773276347.8201,47178297559.36976,108954318231.1224,200218494143.5288,76146843109.76587,105161200160.1662,163443795732.0302,41001330427.83245,441237564456.4997,53772299723.94775,446324721314.4578,253918698519.2776,95301560807.77667,105911543513.4342,143407163913.5334
2021-03-01,347412932877.1893,40220018470.84027,3297567629832.5,58369593145.63603,163644022797.5817,10615837348.46634,37594532196.82744,577164235579.2198,137095910065.7017,44327992375.31343,108622642502.4218,199301276865.2097,80031773315.44904,104482175254.3767,158341088951.3045,41016043616.95102,448946802647.6498,52995598071.4641,444957691828.4357,245534894833.712,86688514875.71799,107872794184.0074,139048091998.1523
2021-04-01,350995414442.8948,42593561084.29417,3330743826967.841,58525644529.15982,167481979862.3606,10897093684.2213,36633173655.37741,588200865146.9374,138801824265.9592,44859785065.01433,110798542208.5224,201898307187.1549,77236181483.59819,107705103051.9376,155659897876.3048,41029163731.49222,440742859110.1453,53689111897.87258,451112828736.3312,250379217154.304,87966955859.18709,108246469226.5773,141120362639.615
2021-05-01,353455309587.6504,47833420863.68122,3362798695638.983,58584054520.26966,169594406773.8417,11261313755.93944,37237637936.09082,599064945897.9689,136400401517.5072,46171731375.47321,110999589978.5911,200122927234.9877,73209915819.79408,107252469477.0347,162716574115.4264,41077898378.51399,437159946444.9615,54141918606.01184,455264542514.1613,251782090819.863,92034411175.36668,110584798843.6451,141810067758.6042
2021-06-01,352486194734.941,44954259392.20303,3346173813196.986,58356566496.86267,167058051015.0145,10849326608.13206,36615903991.70392,611255819221.03,137091813680.0018,45457091711.0059,111098017125.5531,199580858848.3089,72027986423.56818,105762721790.6973,159391940995.5435,41090126857.28048,445936116928.3698,54471519872.93418,452926087767.5215,246532299765.3533,97785782470.39458,110764565430.7657,140184904055.9084
2021-07-01,355671144512.9796,48766975712.39713,3372028758484.759,58316628611.15921,167767400158.365,11169178915.04366,37402616527.74246,620243176473.192,137345331939.5287,43875706046.27791,111063134721.4879,200465264252.424,71152298873.77078,107151467130.0175,163011391058.4382,41114875738.6529,441532931911.7522,54463590238.34765,457508595151.004,248022036370.4633,105855496275.1928,111078503043.2832,140554962574.3207
2021-08-01,370393798991.3248,52022692697.46877,3409001462114.08,58285457939.27463,171172912747.0336,14375278759.67474,39876379840.51182,640875002827.2762,144794736477.9717,46962740434.21637,116308085801.544,211670522396.83,74533474343.10614,107964660203.2342,169438313261.2436,42109365310.58149,454783342315.0925,58408039280.97863,462780794959.1552,252018645265.6878,117872663814.3568,116377548642.442,253217320471.4418
2021-09-01,368885512164.1249,53308830695.96625,3373239261108.951,58161684216.92308,169152041220.8152,14119750396.12138,44405106141.55213,635446601006.8922,146840249479.2811,46299856268.03862,115198455903.8112,212002264276.8927,76127239111.94221,106596236034.5875,167016128077.588,42117264871.87139,465491776130.6459,57058245841.01168,462743687899.4855,244659987605.5386,121321188099.827,117719730348.7802,250525000792.8012
2021-10-01,367926311209.1075,55030894715.00366,3392562347402.211,58231016733.406,172795454498.5308,14288631844.36038,43766183164.33695,640542225340.5688,145473182293.4253,46577192853.09311,116174028339.0322,211589334325.7064,74666165765.63571,107904244606.3358,167806326094.1553,42148716926.38887,450843239234.5776,57519324749.05311,468066089450.8665,246123716678.6125,124032773169.772,120242776896.7509,252429794852.9462
2021-11-01,367771727061.4275,53313513615.65715,3399173765834.594,57971269087.83152,170369508408.416,14182336856.13888,42044510550.79285,638181100376.5339,145875771826.3574,46286104250.09363,116632404730.0023,212757701750.2845,78358824505.06908,107723621751.3846,166673134341.1587,42151488150.10001,464404873816.0299,57618254589.00655,462791089518.3504,243019251409.4806,125696803119.5719,122873442038.4378,250225855801.2992
2021-12-01,362203826488.6713,51252116261.7481,3427045330628.852,58018679406.68729,173612954519.9743,14457511832.92927,43477911379.11778,633761004008.5487,144905395087.4956,45008771790.39583,116890369651.6075,207744499438.3175,78597252486.31516,108794427702.5254,166030186481.6592,42202638670.8427,455417398865.5028,57589146617.25168,461964179936.9119,245985007648.5704,111185047782.1336,131116705892.3041,251238414042.1319
2022-01-01,358397844157.8338,50782541844.55641,3398231436657.885,57703581877.54864,174286856069.8564,14143288073.18464,39690018040.28654,630106710019.9442,141350765041.9831,45624969444.40906,116066206742.6688,209728993274.5157,77211666782.30272,107667644251.756,161238019398.8805,42211197808.04596,446796835534.1018,57199447801.88809,460378682483.4427,242752101127.9285,109720141407.8995,130559307674.9436,250371864603.7466
2022-02-01,357751776191.6867,50231187398.56222,3397744546538.228,57720208083.2902,176299010431.0128,14596090063.48933,40519509731.96302,631995297954.3489,141439377891.9148,46070676577.14419,115736976562.9888,210002273568.7274,76968348896.47679,107801200570.9455,160681527822.3882,42230698660.77924,441521637514.6273,57693174217.06309,460628377101.4233,245044467794.3302,110504470028.5668,133537811443.07,250795803699.5194
2022-03-01,353169027801.9722,48318321216.73419,3373288777010.7,57440355059.33585,173688392536.1497,14496952051.16746,41147554716.74638,607419479642.2351,139123092249.4401,45564218629.282,115575381862.2006,209574612883.132,75507533939.77357,107308907058.8808,158061017269.329,42245551413.02478,451359919929.6079,58162826568.332,456660172152.2574,242434022927.6452,105909408928.917,129334086387.7906,248223536141.7214
2022-04-01,345097000083.8546,48607613523.7896,3301769725376.405,56909665596.09951,169114573061.3002,12164350737.19779,36275118985.58907,596754165572.4042,135630927641.0174,46763809676.79316,112241589558.186,207102566360.4945,76093025290.39667,105400464020.3338,152106924315.8402,41706425267.7969,451668768299.4549,60279555851.75028,448255556419.9602,228576487086.0892,106873175289.0251,129841792232.0804,240957706284.9635
2022-05-01,346415171103.475,46432644212.23637,3305587249582.605,57064963864.6787,167557366833.2322,11603632519.64693,36541145080.67836,603292298595.029,135553629987.6502,48987840351.6696,112628092459.9792,206038330226.6254,76334172615.03947,103646891730.2642,156300053811.1852,42381489346.49528,451687612098.1421,59246309080.11148,446608130245.5241,229991726222.6601,101670557365.6542,124447839115.946,242311181553.3224
2022-06-01,341957724085.8923,45816344043.89622,3247010683272.344,56598452888.32714,154617599979.2918,11428713632.82602,39119754128.07249,589163584866.1595,136346889310.9877,46635168374.64391,109020489384.3206,203585450641.137,73462931354.80609,100853673330.677,154253784589.3333,42418124037.86332,466695337410.8113,58922978211.10663,437114526104.1937,222270797740.8064,98314350955.20596,121942628830.5432,238575253910.2736
2022-07-01,346403475654.268,44680490419.4458,3275832708767.253,56784426317.35665,149070982709.5444,11178010521.28864,36647710779.12314,574329982998.6393,132216106814.4156,46724825000.33785,109149832351.6884,203546253693.3477,74324221557.24149,99838575301.90094,157531664259.9593,42430349405.12822,464175161630.2839,59509733567.52206,437616010106.4068,220024595910.08,101282840168.8382,123022098017.4609,238034200599.7247
