TIME_PERIOD,AED,BRL,CLP,CNY,COP,EUR,HUF,IDR,INR,KRW,KWD,MXN,MYR,PEN,PHP,PLN,QAR,SAR,THB,TRY,TWD,USD,XDR,ZAR
4/30/1992,,0.000871291,346.78,5.5239,653.83,0.570711,80.13004,2020.5,28.7,783.4,,3.08,2.527,1.055,25.804,1.3729,,3.7457,25.64,0.006600391,25.2215,1,0.7301,2.872
5/1/1992,,,,,653.58,,,2020.5,28.4,783,,,2.524,,,,,3.7464,,,25.181,1,0.7279,2.855
5/2/1992,,,,,653.58,,,,,,,,,,,,,,,,,1,,
5/3/1992,,,,,653.58,,,,,,,,,,,,,,,,,1,,
5/4/1992,,0.000878891,346.69,5.5239,653.58,0.567717,79.869961,2020.5,28.6,783.1,,3.08,2.517,1.05,25.74,1.3765,,,25.61,0.006621362,25.15,1,0.7264,2.861
5/5/1992,,0.0008866,346.57,5.5239,653.1,0.566102,79.870013,2022,28.7,,,,2.5145,1.06,26.119,1.3719,,3.7459,25.61,0.006637338,25.122,1,0.7263,2.8715
5/6/1992,,0.000894291,346.53,5.5388,653.7,0.564697,79.640035,2023.5,28.7,785.2,,3.09,2.519,1.075,26.403,1.3695,,3.7473,25.61,0.006636371,25.07,1,0.7249,2.8595
5/7/1992,,0.000902127,346.31,5.5338,654.74,0.563843,79.450379,2024,28.7,786.9,,3.1,2.521,1.11,26.183,1.3686,,3.749,25.6,0.006643334,25.03,1,0.7241,2.865
5/8/1992,,0.000910009,345.6,5.5338,656.4,0.564403,79.489866,2024,28.7,787,,3.11,2.526,1.13,26.401,1.3687,,3.7495,25.595,0.006656358,25.115,1,0.724,2.88
5/9/1992,,,,,657.91,,,,,,,,,,,,,,,,,1,,
5/10/1992,,,,,657.91,,,,,,,,,,,,,,,,,1,,
5/11/1992,,0.000917955,345.4,5.5288,657.91,0.56807,79.729998,2025.25,28.35,787.3,,3.09,2.5375,1.145,,1.3691,,3.751,25.63,0.006695302,25.0675,1,0.7264,2.873
5/12/1992,,0.000925955,346.24,5.5288,658.52,0.564814,79.439675,2026.25,28.45,788.1,,3.09,2.516,1.195,,1.3754,,3.751,25.63,0.006712292,25.0625,1,0.7233,2.857
5/13/1992,,0.000934009,346.02,5.5138,660.57,0.560618,79.099876,2026.25,28.35,786.7,,3.1,2.523,1.235,26.1,1.3705,,3.7483,25.55,0.006696322,24.91,1,0.718,2.8375
5/14/1992,,0.000942009,345.63,5.5138,660.88,0.559591,78.910209,2026.25,28.3,787.1,,3.1,2.525,1.145,26.525,1.3644,,3.7495,25.51,0.006690321,24.962,1,0.7176,2.838
5/15/1992,,0.0009501,345.61,5.5138,663.43,0.561759,79.180114,2026,28.4,787.8,,3.1,2.526,1.135,26.383,1.363,,3.7503,25.54,0.006687277,24.975,1,0.719,2.846
5/16/1992,,,,,663.58,,,,,,,,,,,,,,,,,1,,
5/17/1992,,,,,663.58,,,,,,,,,,,,,,,,,1,,
5/18/1992,,0.000958282,346.28,5.5138,663.58,0.556244,78.779727,2026.75,28.45,788.3,,3.1,2.52,1.135,26.038,1.3672,,3.7503,25.53,0.006704292,25,1,0.714,2.8335
5/19/1992,,0.000966609,346.74,5.5138,663.75,0.555275,78.56019,2026.5,28.2,789.4,,3.1,2.522,1.145,26.058,1.3589,,3.7505,25.49,0.006681313,25.002,1,0.7132,2.825
5/20/1992,,0.000975,347.05,5.5138,664.5,0.556712,78.619704,2026.5,28.25,788.1,,3.1,2.525,1.145,26.159,1.3575,,3.7483,25.51,0.0066813,24.9945,1,0.7146,2.836
5/21/1992,,0.000992218,,5.5138,663.1,0.562991,78.800078,2027.25,28.53,787.5,,3.11,2.5235,1.14,26,1.3607,,3.75,25.51,0.006692274,24.9775,1,0.7181,2.836
5/22/1992,,0.000991982,346.85,5.5138,662.6,0.566631,79.03002,2028,28.65,788.7,,3.1,2.5224,1.14,26.216,1.3693,,3.7516,25.51,0.006750237,24.9965,1,0.7191,2.839
5/23/1992,,,,,662.11,,,,,,,,,,,,,,,,,1,,
5/24/1992,,,,,662.11,,,,,,,,,,,,,,,,,1,,
5/25/1992,,0.0010006,346.87,,662.11,0.564754,78.999741,2028.25,,,,3.1,,1.135,26,1.3735,,,,0.006782214,,1,,
5/26/1992,,0.001009309,347.19,5.5087,662.15,0.562406,79.000078,2028.25,28.78,789.6,,3.11,2.5215,1.125,26.117,1.3723,,3.7505,25.49,0.006781206,24.944,1,0.7158,2.831
5/27/1992,,0.0010181,347.7,5.5048,660.46,0.570271,79.189972,2029,28.82,790.1,,3.12,2.53,1.12,26,1.3702,,3.7489,25.49,0.006779211,24.918,1,0.7216,2.8515
5/28/1992,,0.001027055,347.73,5.5048,660.16,,,2029,28.75,787.9,,3.12,2.522,1.125,26,,,3.75,25.54,,24.9275,1,0.7209,2.8435
5/29/1992,,0.001036018,347.69,5.5048,660.99,0.565225,78.919817,2030,28.75,787.9,,3.11,2.5105,1.13,26.25,1.3827,,3.751,25.49,0.006861145,24.91,1,0.7162,2.826
5/30/1992,,,,,664.37,,,,,,,,,,,,,,,,,1,,
5/31/1992,,,,,664.37,,,,,,,,,,,,,,,,,1,,
6/1/1992,,0.001045255,351.99,5.5003,664.37,0.563083,78.650189,2030,28.7,788.2,,3.11,2.546,1.135,26.25,1.3749,,3.751,25.42,0.006827189,24.905,1,0.7128,2.8365
6/2/1992,,0.001054564,352.61,5.4937,664.37,0.568365,79.01981,2027,28.65,789.8,,3.12,2.532,1.155,26.322,1.37,,3.751,25.44,0.00683112,24.93,1,0.7157,2.839
6/3/1992,,0.001063945,350.56,5.4937,666.11,0.566752,79.000854,2029,28.7,790.9,,3.12,2.5325,1.17,26.35,1.377311,,3.7449,25.44,0.006865156,24.935,1,0.7149,2.809
6/4/1992,,0.001073491,351.64,5.4987,664.3,0.567952,78.849892,2029,28.7,791.1,,3.12,2.524,1.165,26.35,1.3764,,3.7444,25.46,0.006864109,24.9165,1,0.7152,2.826
6/5/1992,,0.0010831,351.79,5.4987,666.47,0.563901,78.67971,2029,28.68,792,,3.11,2.522,1.16,26.35,1.3777,,3.746,25.43,0.006871095,,1,0.7126,2.81
6/6/1992,,,,,664.36,,,,,,,,,,,,,,,,,1,,
6/7/1992,,,,,664.36,,,,,,,,,,,,,,,,,1,,
6/8/1992,,0.001092709,352.95,5.4937,664.36,,,2031.25,28.7,792.4,,3.12,2.5185,1.165,26.523,,,3.7464,25.42,,24.905,1,0.7121,2.819
6/9/1992,,0.001102455,353.22,5.4937,665.91,0.563845,78.51035,2029,28.45,792.3,,3.12,2.521,1.185,26.533,1.3731,,3.7472,25.42,0.006874127,,1,0.7108,2.825
6/10/1992,,0.001112309,353.41,5.4937,665.92,0.566634,78.669987,2032.5,28.45,791.8,,3.12,2.5225,1.195,26.527,1.3705,,3.7478,25.44,0.006879139,24.729,1,0.7129,2.825
6/11/1992,,0.001122745,353.89,5.4937,667.96,0.565929,78.569767,2032.5,28.45,793.5,,3.12,2.518,1.205,26.5,1.3766,,3.7494,25.44,0.006879126,24.755,1,0.7121,2.81
6/12/1992,,0.001132964,353.83,5.4937,667.52,0.562053,78.289696,2029,28.45,794,,3.12,2.5165,1.2,,1.3755,,3.752,25.39,0.006879106,24.7425,1,0.7081,2.808
6/13/1992,,,,,669.55,,,,,,,,,,,,,,,,,1,,
6/14/1992,,,,,669.55,,,,,,,,,,,,,,,,,1,,
6/15/1992,,0.001143291,353.74,5.4937,669.55,0.560381,78.139913,2030,28.45,794,,3.12,2.52,1.185,26.256,1.3676,,3.75,25.39,0.006879107,24.737,1,0.707,2.803
6/16/1992,,0.0011538,354.97,5.4884,671.36,0.561965,78.270146,2030,28.45,794.3,,3.12,2.519,1.18,26.05,1.366,,3.7505,25.4,0.006858112,24.74,1,0.7083,2.8025
6/17/1992,,0.001164564,355.76,5.4884,675.76,0.562232,77.99087,2030,28.45,795,,3.12,2.5182,1.185,25.768,1.36941,,3.7495,25.37,0.006880143,24.759,1,0.707,2.81
6/18/1992,,,,5.4884,680.17,0.563139,78.39962,2030,28.45,795.6,,3.12,2.5175,1.18,25.618,,,3.75,25.37,0.006898075,24.735,1,0.7077,2.8065
6/19/1992,,0.001174818,355.88,5.4884,678.25,0.560674,78.050125,2030,28.38,796.1,,3.12,2.5165,1.18,25.739,1.3677,,3.7505,25.41,0.006896082,24.729,1,0.7082,2.808
6/20/1992,,,,,683.37,,,,,,,,,,,,,,,,,1,,
6/21/1992,,,,,683.37,,,,,,,,,,,,,,,,,1,,
6/22/1992,,0.001185491,357.11,5.4884,683.37,0.561117,78.140276,2030,28.3,796.1,,3.12,2.5155,1.185,25.9,1.369911,,3.752,25.42,0.006922093,24.7425,1,0.7077,2.805
6/23/1992,,0.001196327,357.96,5.4884,683.37,0.557534,77.870183,2030,28.35,796.3,,3.12,2.512,1.185,26.114,1.3703,,3.7505,25.39,0.006924061,24.733,1,0.7065,2.8025
6/24/1992,,0.001207364,359.71,5.4837,690.08,0.555126,79.089691,2030,28.3,795.3,,3.12,2.5095,1.18,,1.3689,,3.7487,25.4,0.006922044,24.7225,1,0.7061,2.8
6/25/1992,,0.001218564,359.97,5.4758,699.09,0.550463,78.839986,2030,28.4,795.6,,3.12,2.509,1.18,25.887,1.3691,,3.75,25.38,0.006917079,24.699,1,0.7022,2.7925
6/26/1992,,0.001230018,359.07,5.4758,701.83,0.550784,78.570031,2031,28.45,795.1,,3.12,2.5093,1.185,25.669,1.3611,,3.7505,25.33,0.006897082,24.645,1,0.7014,2.7875
6/27/1992,,,,,697.57,,,,,,,,,,,,,,,,,1,,
6/28/1992,,,,,697.57,,,,,,,,,,,,,,,,,1,,
6/29/1992,,0.001241291,,5.4758,697.57,0.542655,78.249941,2035.5,28.8,794.9,,3.12,2.5062,,25.584,1.3621,,3.75,25.33,0.006916071,24.68,1,0.6962,2.772
6/30/1992,,0.001253327,359.88,5.4758,697.57,0.545237,78.230325,2033,28.7,794.9,,3.12,2.5047,1.185,,1.3512,,3.752,25.3,0.006875101,24.65,1,0.6987,2.772
7/1/1992,,0.001263945,358.71,5.4758,695.36,0.541482,77.939914,2033,28.65,793.2,,3.12,2.504,1.185,25.545,1.3563,,3.7487,,0.006902094,,1,0.696,2.7625
7/2/1992,,0.001274818,356.91,5.4758,694.43,0.543127,78.090484,2033,28.55,791.2,,3.12,2.5025,1.195,25.566,1.35181,,3.752,25.3,0.006887129,24.62,1,0.6966,2.758
7/3/1992,,0.001285873,356.15,5.4758,693.71,0.541715,77.949934,2034.75,28.5,789.4,,3.12,2.499,1.205,25.581,1.3557,,3.7505,25.27,0.006885091,24.52,1,,2.76
7/4/1992,,,,,693.4,,,,,,,,,,,,,,,,,1,,
7/5/1992,,,,,693.4,,,,,,,,,,,,,,,,,1,,
7/6/1992,,0.001297055,356.07,5.4758,693.4,0.542363,78.119661,2033,28.58,788.8,,3.12,2.5015,1.215,25.599,1.3524,,3.7505,25.31,0.006908091,24.6,1,0.695,2.758
7/7/1992,,0.001308291,357.39,5.4758,696.12,0.53661,77.510078,2033,28.6,789.9,,3.12,2.4992,1.245,,1.3541,,3.7504,25.27,0.006917066,24.5495,1,0.6914,2.7575
7/8/1992,,0.001319673,358.62,5.4758,695.65,0.536025,77.199671,2032,28.65,789.3,,3.11,2.499,1.255,25.53,1.3465,,3.752,25.24,0.006892114,24.53,1,0.6884,2.748
7/9/1992,,0.001331164,359.68,5.4636,699.01,0.5406,77.599835,2033,28.65,789.6,,3.12,2.5,1.255,25.374,1.3394,,3.7494,25.27,0.006902071,24.507,1,0.6944,2.775
7/10/1992,,0.001342764,360.87,5.472,703.74,0.541864,77.840193,2034,28.65,783.7,,3.12,2.5008,1.245,25.343,1.354,,3.75,25.32,0.006942057,24.598,1,0.6955,2.759
7/11/1992,,,,,708.72,,,,,,,,,,,,,,,,,1,,
7/12/1992,,,,,708.72,,,,,,,,,,,,,,,,,1,,
7/13/1992,,0.001354473,360.53,5.4721,708.72,0.534497,77.200218,2031.63,28.65,790.2,,3.12,2.498,1.245,25.217,1.3563,,3.75,25.27,0.006949036,24.78,1,0.6912,2.73
7/14/1992,,0.001366255,360,5.4721,720.47,0.535083,77.29024,2031.75,28.65,790.5,,3.12,2.498,1.235,25.155,1.347,,3.7498,25.26,0.006894084,24.85,1,0.6908,2.7625
7/15/1992,,0.001378145,359.74,5.4721,719.15,0.534379,77.350129,2033,28.65,790.8,,3.12,2.499,1.225,25.145,1.3474,,3.752,25.25,0.006917066,24.91,1,0.6911,2.748
7/16/1992,,0.001390127,360.43,5.4721,717.45,0.536846,77.310042,2031.5,28.65,791,,3.12,2.4965,1.235,25.132,1.3485,,3.7498,25.27,0.006918082,24.81,1,0.691,2.738
7/17/1992,,0.001402236,361.18,5.4421,717.7,0.531121,77.020071,2033,28.55,,,3.12,2.495,1.245,25.148,1.3494,,3.7503,25.26,0.006916054,24.77,1,0.6883,2.725
7/18/1992,,,,,715.11,,,,,,,,,,,,,,,,,1,,
7/19/1992,,,,,715.11,,,,,,,,,,,,,,,,,1,,
7/20/1992,,0.001414445,361.84,5.4471,715.11,0.524374,76.639818,2032,28.55,789.5,,3.12,2.4995,1.245,25.148,1.3435,,3.7503,25.22,0.006899109,24.799,1,0.6856,2.775
7/21/1992,,0.001426755,361.89,5.4471,715.11,0.540691,77.669982,2033,28.55,789.8,,3.11,2.4988,1.245,25.207,1.3364,,3.752,25.29,0.006860651,24.829,1,0.6956,2.748
7/22/1992,,0.001439155,362.56,5.4421,710.91,0.535701,77.510172,2033,28.5,790,,3.11,2.4992,1.245,25.193,1.3616,,3.752,25.29,0.006992008,24.8415,1,0.6933,2.766
7/23/1992,,0.001451682,363.66,5.4383,707.96,0.536873,77.469733,2034,28.45,789.7,,3.11,2.4995,1.235,25.193,1.356,,3.752,25.32,0.00698998,24.9125,1,0.6937,2.759
7/24/1992,,0.0014643,365.51,5.4335,699.73,0.536054,77.480149,2034,28.52,789.9,,3.11,2.5008,1.22,25.186,1.3567,,3.7503,25.32,0.007010009,24.942,1,,2.781
7/25/1992,,,,,699.68,,,,,,,,,,,,,,,,,1,,
7/26/1992,,,,,699.68,,,,,,,,,,,,,,,,,1,,
7/27/1992,,0.001477027,366.8,5.4335,699.68,0.53532,77.39006,2035,28.5,790.5,,3.12,2.501,1.225,25.141,1.3566,,3.7505,25.36,0.007036965,24.988,1,0.6939,2.76
7/28/1992,,0.0014898,366.73,5.4335,701.66,0.532794,77.269867,2035,28.48,791.4,,3.12,2.5005,,25.15,1.3573,,3.7502,25.35,0.00702095,24.985,1,0.6926,2.757
7/29/1992,,0.001502745,365.14,5.4335,701.89,0.531738,77.08031,2035,28.48,791.3,,3.11,2.5013,,25.15,1.3547,,3.7483,25.32,0.007008975,24.972,1,0.6915,2.765
7/30/1992,,0.001515982,364.12,5.4335,702.02,0.535143,77.420082,2032.5,28.48,787.5,,3.11,2.503,1.24,25.143,1.3532,,3.7496,25.35,0.007022969,24.947,1,0.6941,2.7675
7/31/1992,,0.001528927,364.17,5.4335,705.14,0.53353,77.249752,2031,28.48,791.2,,3.11,2.501,1.23,24.91,1.3618,,3.7492,25.34,0.007065942,24.96,1,0.6924,2.7675
8/1/1992,,,,,702.52,,,,,,,,,,,,,,,,,1,,
8/2/1992,,,,,702.52,,,,,,,,,,,,,,,,,1,,
8/3/1992,,0.001543436,364.67,5.4335,702.52,0.533616,77.089958,2034,28.45,790.3,,3.11,2.502,1.25,24.898,1.359,,3.7502,25.3125,0.00704394,24.96,1,0.6921,2.7695
8/4/1992,,0.001558109,364.98,5.4483,701.82,0.5335,77.199731,2034,28.45,791.8,,3.11,2.502,1.265,24.891,1.3596,,3.752,25.31,0.007066932,24.97,1,0.6925,2.768
8/5/1992,,0.001572727,366.68,5.4483,698.84,0.533032,77.17022,2035,28.45,792.7,,3.1,2.5015,1.275,24.91,1.3616,,3.7487,25.31,0.007072943,25.02,1,0.6926,2.764
8/6/1992,,0.001587545,367.99,5.4622,695.32,0.535642,77.429688,2035,28.42,792.3,,3.1,2.502,1.295,24.93,1.3626,,3.752,25.33,0.007082903,25.0755,1,0.6946,2.7725
8/7/1992,,0.001602527,367.68,,694.25,0.53294,77.16972,2035,28.42,792.3,,3.1,2.5006,1.295,24.97,1.3686,,3.7505,25.34,0.007109863,25.119,1,0.693,2.77
8/8/1992,,,,,694.25,,,,,,,,,,,,,,,,,1,,
8/9/1992,,,,,694.25,,,,,,,,,,,,,,,,,1,,
8/10/1992,,0.001617673,366.09,,694.25,0.531124,76.960053,2035,28.42,791.9,,3.1,2.5005,1.295,24.99,1.3649,,3.7505,25.3125,0.007087922,25.12,1,0.6916,2.77
8/11/1992,,0.001633,366.28,5.4587,692.72,0.533528,76.779998,2031,28.45,793.4,,3.08,2.4995,1.295,25.033,1.3619,,3.7505,25.32,0.007098891,25.11,1,0.6899,2.7775
8/12/1992,,0.001648491,367.07,5.4587,692.25,0.532328,77.010234,2032.05,28.4,793.1,,3.07,2.4995,1.285,25.149,1.35891,,3.752,25.32,0.007118901,25.142,1,0.6914,2.77
8/13/1992,,0.001664218,367,5.4587,694.28,0.530537,76.879805,2034,28.45,792.7,,3.07,2.4995,1.29,25.328,1.3642,,3.7529,25.31,0.007113902,25.15,1,0.6903,2.77
8/14/1992,,0.001680145,367.41,5.4548,692.51,0.531181,76.879648,2034,28.45,793.3,,3.09,2.5003,1.28,25.336,1.3632,,3.7505,25.28,0.007114872,25.1295,1,,2.774
8/15/1992,,,,,693.25,,,,,,,,,,,,,,,,,1,,
8/16/1992,,,,,693.25,,,,,,,,,,,,,,,,,1,,
8/17/1992,,0.001696145,367.35,,693.25,0.53209,77.049724,2034,28.45,793.8,,3.09,2.5005,1.275,25.116,1.362,,3.752,25.29,0.007133854,25.13,1,0.6896,2.762
8/18/1992,,0.001712309,367.63,5.4548,693.25,0.529773,76.760007,2029.88,28.45,794.7,,3.09,2.5,1.275,24.916,1.3666,,3.7505,25.27,0.007143858,25.195,1,0.6881,2.7675
8/19/1992,,0.001728818,367.81,5.4548,693.69,0.529039,76.780235,2035,28.48,794.6,,3.08,2.4998,1.275,24.676,1.363,,3.7496,25.26,0.007135866,25.205,1,0.6886,2.767
8/20/1992,,0.001744564,368,5.4548,692.48,0.52772,76.780064,2032.5,28.48,793.8,,3.08,2.4983,1.275,24.54,1.3648,,3.748,25.26,0.00714087,25.185,1,0.687,2.767
8/21/1992,,0.001761636,369.79,5.4436,692.56,0.527071,76.780248,2034,28.48,793.8,,3.08,2.496,1.275,24.642,1.3614,,3.7505,25.26,0.00713584,25.1725,1,0.6871,2.781
8/22/1992,,,,,693.94,,,,,,,,,,,,,,,,,1,,
8/23/1992,,,,,693.94,,,,,,,,,,,,,,,,,1,,
8/24/1992,,0.0017784,372.44,5.4199,693.94,0.517739,75.859725,2033,28.48,793.9,,3.08,2.491,1.285,24.565,1.3621,,3.752,25.21,0.007154849,25.135,1,0.6871,2.759
8/25/1992,,0.001794927,371.75,5.4199,689.56,0.512986,75.510289,2032,28.48,793.3,,3.08,2.4882,1.295,24.401,1.3474,,3.7505,25.17,0.007031935,25.1585,1,0.6765,2.7415
8/26/1992,,0.001811945,372.43,5.4199,689.21,0.513134,75.480343,2032,28.48,791.6,,3.08,2.492,1.3,24.2,1.3391,,3.7471,25.18,0.007032966,25.16,1,0.6766,2.747
8/27/1992,,0.001829036,374.35,5.4199,689.45,0.516479,75.810107,2033,28.5,789.9,,3.08,2.4925,1.295,23.934,1.3411,,3.75,25.18,0.007034943,25.154,1,0.6789,2.752
8/28/1992,,0.001846345,374.36,5.4199,690.3,0.513719,75.57987,2033,28.63,789.9,,3.08,2.4935,1.29,23.333,1.3482,,3.752,25.19,0.007071875,25.135,1,0.6763,2.746
8/29/1992,,,,,691.68,,,,,,,,,,,,,,,,,1,,
8/30/1992,,,,,691.68,,,,,,,,,,,,,,,,,1,,
8/31/1992,,0.001865636,374.4,5.4199,691.68,0.514716,75.670001,2031.5,,790.7,,3.08,2.4935,,23.294,1.3449,,,25.15,0.007057903,25.1,1,0.6744,2.726
9/1/1992,,0.001885291,374.8,5.4199,691.9,0.510607,75.399861,2034,28.48,788.9,,3.07,2.491,1.295,23.212,1.3473,,3.752,25.13,0.007066906,25.111,1,0.6736,2.723
9/2/1992,,0.001905073,375.97,5.4124,692.89,0.508084,75.159952,2031.75,28.48,788.3,,3.07,2.4885,1.305,23.234,1.3415,,3.748,25.11,0.007050917,25.087,1,0.6713,2.727
9/3/1992,,0.001925327,377.08,5.4437,693.02,0.510551,75.22968,2034,28.48,788.6,,3.07,2.492,1.315,23.555,1.3365,,3.7505,25.12,0.007028002,25.1,1,0.6733,2.7705
9/4/1992,,0.001945618,375.62,5.4788,695.62,0.521292,76.159989,2035,28.48,789.2,,3.07,2.493,1.32,23.737,1.3422,,3.7505,25.16,0.007062933,25.146,1,0.6809,2.746
9/5/1992,,,,,696.77,,,,,,,,,,,,,,,,,1,,
9/6/1992,,,,,696.77,,,,,,,,,,,,,,,,,1,,
9/7/1992,,,376.33,,696.77,0.512986,75.43022,2034,,,,3.06,,1.325,24.04,1.3461,,3.7505,,0.007090902,,1,,
9/8/1992,,0.001965873,376.49,5.4788,697.69,0.510199,75.219851,2034,28.48,788.1,,3.06,2.4905,1.345,24.454,1.3488,,3.7504,25.15,0.007095909,25.15,1,0.673,2.7415
9/9/1992,,0.001986455,376.46,5.4788,698.28,0.513924,75.530004,2034,28.48,,,3.06,2.492,1.355,24.776,1.3453,,3.752,25.11,0.00708288,25.18,1,0.6749,2.765
9/10/1992,,0.002007327,375.51,5.5125,695.38,0.517034,76.009694,2035,28.45,,,3.08,2.495,1.365,24.881,1.3513,,3.7499,25.15,0.007117825,25.2475,1,0.6784,2.764
9/11/1992,,0.002028491,,5.5166,695.54,0.523815,76.309793,2036,28.45,,,3.09,2.4985,1.36,24.919,1.3611,,3.7505,25.21,0.007162822,,1,0.6814,2.783
9/12/1992,,,,,696.39,,,,,,,,,,,,,,,,,1,,
9/13/1992,,,,,696.39,,,,,,,,,,,,,,,,,1,,
9/14/1992,,0.002049945,374.5,5.5236,696.39,0.542684,77.629724,2038,28.48,787.4,,3.1,2.5105,1.355,25.461,1.3703,,3.7505,25.27,0.007240735,25.34,1,0.6904,2.81
9/15/1992,,0.002071764,375.45,5.5236,696.29,0.537873,77.42006,2039.5,28.48,789.1,,3.09,2.512,1.35,25.202,1.3945,,3.7505,25.23,0.007393614,25.258,1,0.6888,2.803
9/16/1992,,0.002093945,374.27,5.5338,696.84,0.549112,78.190032,2045.5,28.48,789.1,,,2.515,1.355,25.152,1.3922,,3.752,25.27,0.00734264,25.274,1,0.6947,2.83
9/17/1992,,0.0021162,374.1,5.5391,695.7,0.553865,79.270268,2046.5,28.48,787.6,,3.09,2.512,1.355,25.147,1.4065,,3.7505,25.35,0.007460504,25.294,1,0.6997,2.845
9/18/1992,,0.002138655,,5.5288,696.66,0.555247,79.330096,2040,28.48,787.4,,3.09,2.518,1.355,25.147,1.4183,,3.752,25.3,0.007419592,25.281,1,0.7004,2.852
9/19/1992,,,,,696.42,,,,,,,,,,,,,,,,,1,,
9/20/1992,,,,,696.42,,,,,,,,,,,,,,,,,1,,
9/21/1992,,0.002161345,376.01,,696.42,0.554716,79.050237,2041,28.48,787.7,,3.1,2.513,1.36,25.14,1.4195,,3.7505,25.285,0.007440531,25.278,1,0.7005,2.846
9/22/1992,,0.002184291,376.5,5.5348,699.16,0.547381,78.730237,2041,28.48,788.8,,3.11,2.507,1.395,25.143,1.4206,,3.7505,25.29,0.007442554,25.284,1,0.6941,2.8435
9/23/1992,,0.002207564,377.13,5.5348,697.77,0.561936,79.779801,2044.5,28.48,789.1,,3.11,2.511,1.405,25.126,1.4112,,3.7487,25.26,0.007401585,25.2855,1,0.702,2.855
9/24/1992,,0.002231818,377.27,5.5328,698.4,0.555099,79.320035,2040,28.48,789.1,,3.1,2.509,1.415,25.148,1.4335,,3.75,25.25,0.007493497,25.283,1,0.6965,2.855
9/25/1992,,0.002256182,377.27,5.5328,697.01,0.551168,79.0197,2040,28.48,789.2,,3.1,2.509,1.435,25.143,1.4227,,3.7505,25.22,0.007470569,25.276,1,0.6945,2.85
9/26/1992,,,,,704.8,,,,,,,,,,,,,,,,,1,,
9/27/1992,,,,,704.8,,,,,,,,,,,,,,,,,1,,
9/28/1992,,0.002280909,377.39,5.5328,704.8,0.546179,78.020063,2040,28.48,789.5,,3.12,2.51,1.44,25.134,1.4185,,3.752,25.22,0.007445541,,1,0.6891,2.835
9/29/1992,,0.002303091,376.65,5.5227,701,0.536287,77.019769,2039,28.45,790.9,,3.11,2.498,1.465,25.101,1.409,,3.7505,25.17,0.00737664,25.2475,1,0.6827,2.821
9/30/1992,,0.002326909,375.92,5.514,702.81,0.53297,76.809728,2038,28.48,789.7,,3.11,2.495,1.475,25.12,1.3909,,3.7489,25.13,0.007324678,25.189,1,0.679,2.813
10/1/1992,,0.002352091,375.31,5.514,699.7,0.536082,76.910172,2038,28.48,788.3,,3.11,2.497,1.49,25.065,1.3833,,3.75,25.15,0.007268735,25.1605,1,0.681,2.823
10/2/1992,,0.002377273,374.86,5.514,703.08,0.542598,77.129901,2040,28.48,787.8,,3.11,2.4965,1.515,25.035,1.3893,,3.7505,25.15,0.007303705,25.1855,1,,2.83
10/3/1992,,,,,710.22,,,,,,,,,,,,,,,,,1,,
10/4/1992,,,,,710.22,,,,,,,,,,,,,,,,,1,,
10/5/1992,,0.002402673,374.51,5.514,710.22,0.533472,77.120125,2036.5,28.48,788.7,,3.11,2.496,1.545,25.022,1.3909,,3.745,25.11,0.007302698,25.2065,1,0.6813,2.823
10/6/1992,,0.002428309,374.23,,704.52,0.542511,77.699864,2037,28.45,789.7,,3.11,2.498,1.56,25.002,1.3884,,3.7462,,0.007251764,25.23,1,0.6845,2.833
10/7/1992,,0.002454236,373.83,5.5416,703.66,0.543008,77.789916,2042,28.45,787.9,,3.11,2.498,1.55,25.014,1.3984,,3.752,25.13,0.007359639,25.2395,1,0.685,2.87
10/8/1992,,0.002480455,371.5,5.5456,702.71,0.560996,78.570198,2038.5,28.45,787,,3.11,2.505,1.555,24.902,1.4018,,3.7505,25.2,0.007376589,25.254,1,0.6939,2.86
10/9/1992,,0.002506964,370.4,5.5539,704.06,0.562405,78.870164,2046,28.45,787.3,,3.11,2.5085,1.54,24.928,1.4267,,3.752,25.24,0.007496481,25.267,1,0.6956,2.872
10/10/1992,,,,,701.88,,,,,,,,,,,,,,,,,1,,
10/11/1992,,,,,701.88,,,,,,,,,,,,,,,,,1,,
10/12/1992,,,,,701.88,0.562113,78.630205,2045,,,,,,,24.885,1.4326,,3.7503,,0.007540469,,1,,
10/13/1992,,0.002533809,371.12,5.5539,701.88,0.564783,79.019952,2045,28.45,787.8,,3.13,2.5088,1.53,24.798,1.4316,,3.7506,25.24,0.007542423,25.246,1,0.6965,2.869
10/14/1992,,0.002560927,371.25,5.5539,702.48,0.557536,78.450219,2045,28.45,787.4,,3.13,2.504,1.535,24.747,1.436,,3.752,25.24,0.007554438,25.25,1,0.693,2.863
10/15/1992,,0.002588382,371.84,5.5539,705.52,0.555714,78.159794,2045,28.45,786.2,,3.13,2.502,1.545,24.829,1.4302,,3.75,25.23,0.007538406,25.245,1,0.6965,2.849
10/16/1992,,0.002616127,371.17,5.5539,708.21,0.555715,78.339717,2044,28.48,785.9,,3.14,2.5045,1.535,24.744,1.4239,,3.7506,25.22,0.007507497,25.27,1,0.6925,2.8725
10/17/1992,,,,,707.13,,,,,,,,,,,,,,,,,1,,
10/18/1992,,,,,707.13,,,,,,,,,,,,,,,,,1,,
