Date,Brazil_Portfolio_Debt_Share_%,Brazil_Total_IIP_Liabilities,Brazil_Total_Liabilities_Growth_YoY_%,Chile_Portfolio_Debt_Share_%,Chile_Total_IIP_Liabilities,Chile_Total_Liabilities_Growth_YoY_%,China_Portfolio_Debt_Share_%,China_Total_IIP_Liabilities,China_Total_Liabilities_Growth_YoY_%,Colombia_Portfolio_Debt_Share_%,Colombia_Total_IIP_Liabilities,Colombia_Total_Liabilities_Growth_YoY_%,Czech Republic_Portfolio_Debt_Share_%,Czech Republic_Total_IIP_Liabilities,Czech Republic_Total_Liabilities_Growth_YoY_%,Greece_Portfolio_Debt_Share_%,Greece_Total_IIP_Liabilities,Greece_Total_Liabilities_Growth_YoY_%,Hungary_Portfolio_Debt_Share_%,Hungary_Total_IIP_Liabilities,Hungary_Total_Liabilities_Growth_YoY_%,India_Portfolio_Debt_Share_%,India_Total_IIP_Liabilities,India_Total_Liabilities_Growth_YoY_%,Indonesia_Portfolio_Debt_Share_%,Indonesia_Total_IIP_Liabilities,Indonesia_Total_Liabilities_Growth_YoY_%,Kuwait_Portfolio_Debt_Share_%,Kuwait_Total_IIP_Liabilities,Kuwait_Total_Liabilities_Growth_YoY_%,Malaysia_Portfolio_Debt_Share_%,Malaysia_Total_IIP_Liabilities,Malaysia_Total_Liabilities_Growth_YoY_%,Mexico_Portfolio_Debt_Share_%,Mexico_Total_IIP_Liabilities,Mexico_Total_Liabilities_Growth_YoY_%,Peru_Portfolio_Debt_Share_%,Peru_Total_IIP_Liabilities,Peru_Total_Liabilities_Growth_YoY_%,Philippines_Portfolio_Debt_Share_%,Philippines_Total_IIP_Liabilities,Philippines_Total_Liabilities_Growth_YoY_%,Poland_Portfolio_Debt_Share_%,Poland_Total_IIP_Liabilities,Poland_Total_Liabilities_Growth_YoY_%,Saudi Arabia_Portfolio_Debt_Share_%,Saudi Arabia_Total_IIP_Liabilities,Saudi Arabia_Total_Liabilities_Growth_YoY_%,South Africa_Portfolio_Debt_Share_%,South Africa_Total_IIP_Liabilities,South Africa_Total_Liabilities_Growth_YoY_%,South Korea_Portfolio_Debt_Share_%,South Korea_Total_IIP_Liabilities,South Korea_Total_Liabilities_Growth_YoY_%,Thailand_Portfolio_Debt_Share_%,Thailand_Total_IIP_Liabilities,Thailand_Total_Liabilities_Growth_YoY_%,Turkey_Portfolio_Debt_Share_%,Turkey_Total_IIP_Liabilities,Turkey_Total_Liabilities_Growth_YoY_%,United States_Portfolio_Debt_Share_%,United States_Total_IIP_Liabilities,United States_Total_Liabilities_Growth_YoY_%
2012-12-31 23:59:59.999999999,16.084043798315843,1533867887256.89,4.278848301939142,10.849953245477808,334527118157.459,19.370142200836483,2.086670512279074,3557250562715.32,10.463300931821351,16.469284264897784,200747269162.88,12.27107502077014,13.785887463500082,265202623983.2065,10.213905220747854,10.713710782133997,638363493198.3607,17.396512572853595,11.647951693507366,441870249186.9814,2.2814112142443665,7.675617945911764,740737177696.9347,13.098558589938225,,,,,,,,,,26.646194674314806,1002674556432.69,26.062941264657844,12.656814386307506,154294972329.186,28.441240232982313,,,,22.972158384508155,583946000000.0,16.696309737449,0.7353781046905696,152121291010.8843,,,,,22.528622960816268,953439100000.0,13.695988868886966,7.25568463814331,398030389362.956,,18.0688393937665,666014000000.0,29.633724302503484,34.83546302176641,27080174000000.0,1.5598258912736362
2013-03-31 23:59:59.999999999,15.710942955430529,1578747839630.12,-1.5227220473678416,11.238154467998719,346490704007.268,16.594218031681997,1.7269446526319872,3711061545204.61,9.595497590718761,16.84431440636798,207602617911.366,12.10874379611444,14.081072789978613,254648664806.6959,-4.1554193229471075,11.274464076070522,588337932095.4705,0.10299412002268138,11.557385185339482,432183450186.9355,-2.3817348844589303,7.985078454734658,774081911599.0277,11.187130181753169,,,,,,,,,,27.23833972350264,1066262723083.39,21.269028266561698,13.415536459920286,161058822208.573,17.28039057737183,17.87938750405439,184753297647.44,,23.169238131530207,564205000000.0,2.1381477713371178,0.9780993061173223,155997793249.6675,6.563730817111524,,,,22.872637515857154,938535400000.0,5.146447175622004,8.066221446382988,437837569403.563,25.728217763345906,17.83007252930639,685516000000.0,18.41699775436172,34.46123812599987,27767917000000.0,3.526584280614853
2013-06-30 23:59:59.999999999,16.54079160645125,1471906074351.5,2.1973030672826077,12.028427116683146,332062443729.934,9.726990299436956,1.784214801289433,3784757250202.89,9.701839097723175,16.660187138079248,213841561091.945,12.966411798060328,14.821424217950957,260484955395.3934,6.563019228026445,10.135041267763867,604039296758.6517,2.021454041742632,12.158655393902324,435234392560.4965,1.4855559664449514,7.335180534901391,747988731531.5505,10.935862962480659,,,,,,,,,,27.38033060795695,1021975299543.64,15.738140527245292,15.452674002551717,159249426958.872,13.291996495795777,18.71407465516399,175000739832.668,,22.479409539452995,556447000000.0,7.331652640532993,1.0714647890746454,157707593433.1624,7.507771193868074,,,,23.995175336552002,898301000000.0,2.2282850771906393,7.418538537629152,418142198949.857,21.019494781015503,18.744221168644266,660817000000.0,14.312774400686411,34.05859069336577,27470984000000.0,2.62882136234861
2013-09-30 23:59:59.999999999,17.091980760896078,1524165766257.3,2.7233534129716297,11.858137212818217,339079933415.584,6.666784795763947,1.8272382861729028,3993281433827.06,15.114850243854349,18.106632873907177,226109942084.619,15.019844007656879,14.69333664798041,270647055736.3283,4.660088719979849,10.140185097220693,624042139204.5797,3.7294458849028267,12.36584785884123,432345837866.8289,-0.5219346940044334,6.698333609603196,736985327035.6707,0.9647660697931659,,,,,,,,,,28.451891446362414,1037257404842.89,9.811009327555587,15.178519214422192,162092676200.478,10.048408510911088,18.7128212475907,176660093877.026,,21.634518122950833,598109000000.0,7.327056383091346,1.1682419313549761,161493946533.1291,8.049241534705232,,,,23.10204714990818,973109000000.0,4.553038016082822,7.487613240389831,413587846220.273,8.849706176264483,18.486569388924135,649412000000.0,6.173618615844667,33.90930813862783,27978365000000.0,2.4349305219562467
2013-12-31 23:59:59.999999999,16.78716819624455,1483653534414.66,-3.2737078114355334,12.50766119336827,341903510722.849,2.2050208084828604,2.114654550864997,4202137229289.41,18.12879512433996,17.930114270242967,231359114998.393,15.24894757630577,15.179418262150222,273047149894.4405,2.9579367629977593,9.95800684863137,639304784257.6018,0.1474537734802217,13.16822668228141,435147264102.2391,-1.5214839870102748,6.085777562026561,777581051401.3054,4.973946875317359,,,,,,,,,,28.18811555324397,1107287725540.17,10.433412161137511,14.880274319203302,163268937243.654,5.8161097403239825,18.66111408342909,172072114616.711,,21.508075585614726,621441000000.0,6.4209704321974925,1.318352490541207,160229884027.4115,5.330347226639698,,,,22.717971163574,1002079800000.0,5.10160533588353,7.63716364024907,390252844566.786,-1.9540077853396731,18.57245852097002,636647000000.0,-4.409366770067901,32.78729022975683,29513421000000.0,8.98534477658821
2014-03-31 23:59:59.999999999,17.397541013932447,1554328221663.01,-1.546771267337499,12.44799621792705,343319000370.721,-0.9153791428933911,2.4164132524642334,4340702232596.72,16.96659243514096,18.92219920445151,239878324469.736,15.546868764511345,15.036035799642706,275758806090.1462,8.289908489987585,10.144470375362182,646051474103.3005,9.809590519223033,13.504833510503994,435170335854.9458,0.6911152351434025,7.015692282700001,824569126934.5056,6.522205800053649,16.647103138506708,558803413110.892,,,,,,,,29.149071842209274,1124627057538.92,5.473729240646574,14.967183089003441,164698210273.876,2.2596639012981035,17.003260060851648,175874502642.376,-4.805757254740417,21.372488596567255,623058000000.0,10.431137618418829,1.44096188948455,167478498282.6021,7.359530409869475,15.036659366730538,414360254083.4846,,22.817706563262373,1003078900000.0,6.877044808325827,7.2151051931731685,410176579529.763,-6.317637362979312,18.38231150341594,621059000000.0,-9.402698113537832,33.34896107774018,29641727000000.0,6.748111498604659
2014-06-30 23:59:59.999999999,17.550030915926094,1645909256943.16,11.821622698875212,12.89507256704185,353073481672.573,6.327435799914549,2.555730277337735,4575983376314.1,20.905597738634206,20.53395587722934,251962674952.233,17.82680301510573,14.234184560109695,280073781094.5274,7.520137072561406,10.522898325087727,644851250137.2505,6.756506339504842,13.994810390141396,427086182706.7604,-1.872142917245112,7.3006158589057515,846904405851.0782,13.224219851145635,17.364845564248817,567904369638.351,,,,,,,,29.46858182341654,1178499902110.22,15.315889007931549,15.150999518147698,167360175534.311,5.093110054037231,16.50764082507722,184832124909.404,5.617910579199004,22.044697009358547,630333000000.0,13.278173842252716,1.4055151976594231,166756408651.4133,5.737716885576494,14.939492964145762,431783070030.6531,,22.089230200814768,1064767300000.0,18.53123841563129,7.165451806476887,427893379870.59,2.3320250731025505,19.69589483041817,679436000000.0,2.8175727924675043,32.96180718774101,30548680000000.0,11.203442876309055
2014-09-30 23:59:59.999999999,17.29451619834686,1603938938692.65,5.233890840576927,13.974668930029802,354217996681.385,4.464452706862909,2.88794792168573,4657702260710.91,16.638467333044595,21.522365662767587,258018103456.132,14.111790519840017,14.316551545562065,261553104836.8645,-3.3600775278055828,9.86731421268893,585185871812.4753,-6.226545444772624,13.150123337209793,404941329531.0509,-6.338561849234026,7.921090239279131,848942385803.1503,15.19121950742186,17.63346254102104,585121393677.153,,,,,,,,29.479374196211346,1163301069905.79,12.151628368658551,15.197982300004675,172568221585.001,6.462688895065649,16.370571978847686,186393917601.095,5.509916535448434,21.633355244748298,603947000000.0,0.976076267034931,1.5926643787419905,167918198525.0251,3.978014117438211,15.18549010781475,417072251900.1469,,21.847929987902877,1036940800000.0,6.559573490739479,7.5987179543135355,441189419283.006,6.673690562955437,20.18125978187961,644048000000.0,-0.8259779616021867,32.81288585293536,30877211000000.0,10.361027172245407
2014-12-31 23:59:59.999999999,17.435445108549445,1528633859307.23,3.031727006960283,14.62142441399796,360226997436.32,5.359256672951873,2.973735792931379,4873554520045.06,15.977995341889084,20.887499507396562,258296316554.742,11.643025846003985,14.543083066972823,251051896294.9987,-8.055478186805875,8.780639204401004,564543055990.2113,-11.694223179356966,13.495036647430354,391163013455.0457,-10.107900077905384,8.259078524955218,848741469287.1683,9.151511312887873,17.52087060287132,585880224004.003,,,,,,,,30.16053410185538,1122504973220.21,1.3742812576213348,15.691047881741463,173251581109.458,6.114233383479695,16.07004245398397,188885478241.663,9.771114664571655,21.796903465601133,573609000000.0,-7.696949509285678,1.231657068685909,166696654006.0563,4.035932509030893,15.041513492746336,426132743859.5279,,22.368403274851726,991776200000.0,-1.0282215049140842,7.607139646582136,426719847777.811,9.344455452081712,19.84314167540992,691962000000.0,8.688488283145922,32.296031230567614,31828304000000.0,7.843492626625692
2015-03-31 23:59:59.999999999,17.97552473240768,1401841522390.63,-9.810456835766079,15.003579072712292,359084915730.083,4.592205890829737,4.69245242510484,4865991700765.48,12.101485889174167,21.600028444406703,262825919861.258,9.566348040094464,14.949823945021231,227803369029.9382,-17.39035563003244,7.912567924235773,508785852904.8681,-21.246855196631643,12.949552852690726,380115586587.8576,-12.651310241293523,8.989298209588696,886727157434.6613,7.538243728726557,17.517007219146386,615547085158.314,10.15449632483929,,,,23.27599703879206,402044822064.3993,,30.419429206316046,1129507227514.16,0.43393673863045823,15.4663115860533,174814364466.139,6.142236867930073,15.820816857092387,193065172249.494,9.774395576869699,22.31519306729946,532664000000.0,-14.5081196293122,1.3001135583400736,165817310303.7075,-0.9918813435331519,14.944390471318977,424177287957.4272,2.3692025905468928,21.607813075062438,1016194000000.0,1.3074843863229546,7.5936739235666835,433104862166.967,5.589856608461052,20.45114673669479,635935000000.0,2.395263573992157,32.00264284965249,32517930000000.0,9.703223432291907
2015-06-30 23:59:59.999999999,17.79716254711908,1473697313205.88,-10.463027837702189,15.421292806377707,359330962129.209,1.772288427608082,4.536300458757479,5004198981770.01,9.35789250617498,21.8015563648366,268326958886.676,6.494725434053006,14.65811521964727,239254733642.7486,-14.574390823824391,7.588182911037228,540429828600.3561,-16.19310213241725,12.274211824465976,379641094673.3298,-11.109019667350529,9.47026961202343,895953394605.1613,5.79156141061663,18.97250622142255,597614514488.638,5.231540104050758,,,,23.371888793491085,398205573190.7595,,30.75605898716996,1117771089083.72,-5.153060506645701,14.792822656775709,175017870238.061,4.575577600407144,15.260908864527293,189341931048.829,2.439947136697973,21.27273060566065,545520000000.0,-13.455268881686344,1.2964680817231744,168552703364.3237,1.0771968090685924,14.867761182961326,424489969913.8405,-1.6890657885902827,22.048918271723505,1002913600000.0,-5.809128435856358,7.218005634146657,422348155463.069,-1.2959360131250763,18.990200912116357,649040000000.0,-4.473710548160536,33.280017205128516,31562682000000.0,3.3192989026039843
2015-09-30 23:59:59.999999999,18.10012997337554,1212578166288.41,-24.399979510643533,15.176005252188219,357027683885.992,0.7932084848682353,4.97088165468463,4695974390005.06,0.8216954874292082,21.47857342362334,266765153443.282,3.3900915749647043,15.320222508927905,248886837550.4822,-4.842713411596655,6.8261268786704745,537359812555.1446,-8.172798005051074,12.125715870758057,378543492239.2009,-6.518928883455888,9.227649608130308,886519384858.2926,4.426330889297314,19.376484669815884,563763090485.525,-3.6502345363588984,,,,23.087813346743317,351974523988.8292,,30.855649401383268,1081157850544.12,-7.061217554654398,15.652777687178403,177298395123.744,2.741045538568687,15.351765358657444,180756518420.164,-3.024454474418903,21.825514008342253,541820000000.0,-10.28682980460206,2.324061907362559,190651949472.4504,13.538586732775881,15.640191618055749,372119677210.1736,-10.778126448156911,22.23614662534187,944066000000.0,-8.956615459628935,7.241446510062024,385830921587.814,-12.547557868717064,18.147262836725016,605353000000.0,-6.008092564529354,33.7374379063921,30881198000000.0,0.012912435647116638
2015-12-31 23:59:59.999999999,18.7395092117227,1183041649674.59,-22.60791277966725,14.862764047818128,353530811153.245,-1.8588796316574618,4.861675516130384,4524314110517.47,-7.166030626951125,21.003541016727894,268780604395.173,4.059015622163931,17.563737467739678,245089349017.0802,-2.3750257878602854,6.865638667780914,529282567265.4462,-6.24584579521893,11.637445884214923,369805339050.5355,-5.460044449464474,9.343315047771078,894244414667.9387,5.361225653200008,19.760182064900945,589269772590.998,0.5785395116821412,,,,23.84618317627887,362131817182.9753,,31.062338455027078,1072396255107.85,-4.464008561905031,15.899260532679053,178111288514.42,2.805000320252038,15.409780308161439,183327991496.272,-2.9422519915907275,22.34084048597621,520437000000.0,-9.269729031448248,2.1053959936044326,190050328401.6307,14.009683958459007,14.63032129412257,356663107108.395,-16.302346569742387,21.993829916655447,939533500000.0,-5.267589603380274,7.1560073212519395,381775058540.611,-10.532622157430627,17.990985532912127,600812000000.0,-13.172688673655486,33.78445127457184,30892217000000.0,-2.941052089988838
2016-03-31 23:59:59.999999999,17.812171911274906,1270235216918.59,-9.388101534302184,15.082964715729899,368549084362.866,2.6356352545582995,4.79985173510617,4453402883593.9,-8.479028377846898,21.185263241982195,280286364577.238,6.643349607678384,17.57830097777114,260403965147.1145,14.310848981733848,6.855212644399851,554551047093.4215,8.994981666109837,11.263782747041152,371288241410.4222,-2.3222791931988063,9.093590812490254,911645700437.7437,2.8101702755076063,20.04079846373056,613462302327.656,-0.3386877918724607,,,,23.650439862382726,397042490469.4799,-1.2442223653655438,30.84527952157711,1115629355130.4,-1.2286660984279552,16.277093344176347,183821541100.792,5.152423636444148,14.612038424323917,189763106767.647,-1.710337210680235,20.620572152525465,549364000000.0,3.1351846567442054,1.8315113732765547,195234896463.4795,17.740962090080558,14.5535732332886,386194432565.622,-8.954476458347616,21.36484431935265,955032000000.0,-6.018732643570024,7.492918729057429,407719440205.046,-5.861264598810845,17.601198266860077,634917000000.0,-0.1600792533828166,33.65186997237887,31914696000000.0,-1.8550811813667134
2016-06-30 23:59:59.999999999,17.29935930105691,1389875734576.53,-5.6878422643659725,15.15371748415457,374641014895.82,4.260710704107318,4.931453666067324,4440827386481.02,-11.257977497324113,22.14297268470455,287574171872.342,7.173044805309625,18.03121101471401,258653951622.8052,8.108185649953835,6.914561650216747,532030648665.1521,-1.5541666078937144,11.11215078938118,365857033860.5368,-3.630813683290468,8.729083389209457,906477893644.71,1.1746703682267823,20.61939302228581,632973947351.654,5.9167627301141,,,,24.318390055793575,394309491442.4462,-0.9784096483368088,29.97173315505946,1098369533557.95,-1.7357360299660507,15.796025829685895,187645939250.647,7.215302640472765,13.967298042832496,196816282882.233,3.9475417790454603,21.393327002168828,538079000000.0,-1.3640196509752123,1.673978302491126,217381391856.6381,28.969389109572475,15.084635082669958,389185558183.8425,-8.316901277352628,21.118249742768764,960517100000.0,-4.227333241866493,7.323013653903361,420117228953.569,-0.528219782812589,18.873479322600478,629407000000.0,-3.0249291260939226,33.392499562755226,32836299000000.0,4.035198909902515
2016-09-30 23:59:59.999999999,16.357230847313893,1410817706227.91,16.34859883270807,15.329994188417903,376011816087.3,5.317271757382858,4.900914652134471,4568774255632.28,-2.70870587888028,22.85052395692368,292722362625.199,9.730359774083386,16.76497687569092,266558529533.2507,7.100291906430822,6.4720188032658115,532818935609.3826,-0.8450347122480384,11.307104537102289,366029867357.8071,-3.305729761030063,8.992433593575809,933616226970.1738,5.312556376802702,20.222993861195942,661222563977.667,17.28731006639823,,,,24.01913245642601,389150770536.2634,10.562198117672317,30.373143524081986,1095248505821.05,1.303293063990485,15.988967829077968,191856318515.449,8.210973021805668,14.135844363873925,194112750193.968,7.389073373695854,21.44234699665605,555331000000.0,2.4936325717027863,1.3972086179390777,221877054974.5139,16.378067776629557,15.502261195657097,416749186324.4909,11.993321462845019,19.91903370542359,1026229500000.0,8.703152110127888,7.756862419098153,430092498609.703,11.471754736437113,18.825669172206215,621290000000.0,2.632678784114395,33.530939106449395,32872184000000.0,6.447243400336999
2016-12-31 23:59:59.999999999,16.0664717953017,1396299789108.99,18.02625795068662,14.876525617877759,373188770903.036,5.560465772605561,5.040452892833421,4593957169591.24,1.5393064533665957,22.933547473087703,297180762391.765,10.566297393556301,18.095805873456715,257766878583.4081,5.172615463369001,6.467333591717718,502607160107.333,-5.039917958366258,9.270841005763849,413367969010.6064,11.77988129428218,8.895412252570974,905107619138.8188,1.214791425330164,20.750903023261742,634314739461.205,7.644201173283638,,,,23.049416046202275,370037979690.4592,2.183227800579912,30.24338443216742,1061584795600.93,-1.0081590135572305,16.108996880006387,192498884644.87,8.077868758602103,14.519697796313993,189246807448.654,3.2285391358265914,20.898340379401727,524879000000.0,0.8535134896250574,8.983364549126648,238680936851.7856,25.58827909383272,16.285764455328174,401181487016.2849,12.481913329589233,19.57878403332499,963985300000.0,2.6025469022658676,7.187919950214207,415492916209.043,8.831864972353953,17.363922000292604,574156000000.0,-4.43666238357423,33.54941240966436,32160757000000.0,4.106341736496288
2017-03-31 23:59:59.999999999,15.343772770600179,1457640825074.24,14.753614579374453,14.906086289020326,383776221288.942,4.131644215695207,5.027362242340122,4700515665238.64,5.548853047971236,23.438173684115505,304286146301.864,8.56259338938068,18.3091337932349,298838699469.9786,14.759657865098363,6.536373415545368,510704885993.9526,-7.90660505092915,9.168693908114161,419581456536.3948,13.006933627232552,8.82483940018543,958658498467.5471,5.156915455996702,21.996048167204293,630505745311.832,2.7782380301948795,,,,20.918837016741083,377418936515.9562,-4.942431710601058,30.042297094394172,1159189923404.2,3.904573510322207,16.651406140751206,196172221402.086,6.718842757673293,13.080895153323798,192578471933.278,1.4836209280016943,20.78036989878499,556044000000.0,1.2159515366860552,9.917884062572794,243675631961.3339,24.81151493678575,16.50249659514961,425439388859.8001,10.161968424417832,19.18371272675713,1067783400000.0,11.806033724524422,7.479008631895034,439524347064.946,7.800684422578663,17.38402429629336,606183000000.0,-4.5256309092369555,33.028913264570285,32997277000000.0,3.3921081372669137
2017-06-30 23:59:59.999999999,15.349570951150623,1431622378200.17,3.00362417913278,15.9530548683233,387682376273.926,3.4810287340622637,5.233966878759634,4854622479012.04,9.317972902768412,23.36459932723811,306633825191.985,6.627734749455816,18.992931767334742,333963968281.6312,29.116128397160757,6.616935523222664,545321964727.6555,2.4982237575694066,9.0196424389315,430027024286.9347,17.539635564546565,9.790301488810034,982787167010.5919,8.418216693521607,22.673353585528744,644290043879.772,1.7877665542893384,,,,21.52736937008398,390205117453.6143,-1.0409016465257936,29.696113320053723,1191971599961.98,8.521910299243718,18.17046558540215,199287531687.445,6.204020445786362,12.400015083734992,199023975764.526,1.1217023561074013,21.104715571651685,590342000000.0,9.712886026029643,13.499469323591057,255377880717.2837,17.479181882184335,17.20176889051678,435158871421.5174,11.812697637654402,18.43009524195506,1115275300000.0,16.111967189339982,7.681100495952902,452548268578.536,7.71952145493926,18.601646306488814,655528000000.0,4.1500968371816604,33.23494478616897,33859632000000.0,3.1164687591619167
2017-09-30 23:59:59.999999999,14.695540962065134,1552384974475.0,10.034412498663436,15.867089436657148,405125466720.319,7.742748867833327,6.115524083118022,5028102969040.76,10.053653074284185,23.657874937155444,315765224535.304,7.871917165279596,16.87947894728238,353062173339.9991,32.45202618660075,6.237147543998641,544081507782.3882,2.113771005552678,8.98015102556154,444734220216.7166,21.5021668660643,10.379803337165194,998320572562.3684,6.930507817133491,23.478261264620365,646239437100.558,-2.265973318722847,6.362624954453769,77185350888.63147,,21.015034151544143,403977887643.508,3.81012148243014,30.134380694933462,1207320147913.65,10.232530927635054,19.71282146362054,203410599951.502,6.022361695177958,12.280832863918134,202641243787.269,4.393577230129853,21.07233904305998,603298000000.0,8.637551298234737,13.358989188465758,258063377253.3653,16.309177297764286,17.038543792684642,453863018699.9997,8.905556049870977,17.927242216561538,1126757800000.0,9.79588873638888,8.463781558845746,479801947138.544,11.557850622721721,19.230279276316764,675102000000.0,8.661333676704919,33.14641771871856,34660204000000.0,5.439310025765254
2017-12-31 23:59:59.999999999,14.468174481613955,1523085284153.7,9.08010557858887,16.14245587372462,418327188592.121,12.09533115904311,6.574759657879543,5126292333430.19,11.587725879610588,23.824852854217536,320505241945.749,7.848583254940311,17.471322811823047,360808651542.9055,39.97479176757584,7.461105189266011,547272368693.3694,8.88670359898931,9.360700044800165,425581424816.9114,2.9546207548537984,10.7957950531117,1035319100138.97,14.386298186733114,23.849335733495618,661710959338.787,4.3190262141555635,15.605841710387997,78370954895.66081,,20.896363835111632,425751036178.902,15.056037365420515,29.911337127809002,1168951683424.28,10.113830592550354,19.22672497062282,207169101677.095,7.620936120897137,12.727155300141336,214236944955.482,13.205051035594483,20.72238849274805,634174000000.0,20.822894419475734,17.244607601654288,272402015469.232,14.128098817705848,16.168679515836796,523576869199.9996,30.50873137093346,17.340182836771838,1199911800000.0,24.47407652378102,7.975667269299448,516243779618.257,24.24851531247867,18.405630574202224,694494000000.0,20.959112157671434,32.35196853024095,35412791000000.0,10.111808002529287
2018-03-31 23:59:59.999999999,13.0611103031881,1617755924616.12,10.98453725963151,16.130439353139295,429294683130.65,11.860677998452008,6.966915449341727,5431337070440.45,15.547685770018749,23.95310944496813,328967839839.042,8.111343167326712,17.931501936435616,371891720362.3855,24.445636064530476,8.092536439013793,561366135850.6805,9.919867862264375,9.231106786338744,432643115155.3832,3.113020943969058,11.12439670496991,1052147208595.634,9.752034773335062,23.99088328433754,657174756291.169,4.2297808033687545,6.014172312774677,75363050542.11842,,20.47701419952222,456270507075.5489,20.892319629611134,29.85176623653721,1226466186888.17,5.803730874954405,18.62394073595167,208668128234.77,6.369865592270396,12.817375800682473,205998092926.379,6.968391045158162,20.543890226021524,650646000000.0,17.013401817122386,13.551022005559549,279119503442.7333,14.54551331050762,17.18627892144258,534784143110.3978,25.701605707841814,17.989587636841264,1215094000000.0,13.795925278478771,7.759480991049383,538560905694.019,22.532667255049454,18.72004686926123,672509000000.0,10.941580347848756,32.192900214316836,35444253000000.0,7.415690694720056
2018-06-30 23:59:59.999999999,14.15733320249221,1378711138636.75,-3.6958935798377057,16.616305582727815,412686408745.04,6.449618038207339,7.620070263935569,5285915552320.5,8.884173283773688,23.249765435156675,330022993293.759,7.627719507829878,16.4171857914755,345889551035.039,3.570918987089944,8.322616627476801,526588227737.3007,-3.4353534612732495,8.375768244503956,416917077809.3562,-3.0486331642336273,8.754966763831735,1018610114357.864,3.6450361329235736,24.854243367823884,630456967736.405,-2.14702621509828,5.872713157065859,76507927921.99472,,18.956804998311227,439329652606.7773,12.589413351044175,29.692722877126908,1197999929298.48,0.5057443765180469,18.905850355779744,208178242157.476,4.461247723201689,13.288336370073331,198469670484.004,-0.2785118116511831,20.462383079809417,592712000000.0,0.40146220326522375,15.580017275258799,304753697173.792,19.334413895919923,17.349057384704533,471948819076.3982,8.454371511420744,19.02017387133173,1169934100000.0,4.900924462327816,8.088094546418697,494462686589.433,9.261866837442788,18.196988170380514,611854000000.0,-6.662415640521835,31.57026155017853,35846697000000.0,5.868536905539901
2018-09-30 23:59:59.999999999,13.674057343238976,1387258228185.22,-10.636971434590448,16.653269354267422,415427020003.0,2.5428056562518675,7.979178011855597,5266918813286.85,4.749621193450815,23.011277118306552,332130451980.808,5.182720000148167,15.733335988708271,361159648563.7547,2.293498379379688,8.18059847130693,525834584729.688,-3.353711308269325,8.380086710470541,424547362453.6053,-4.5390835347175145,8.509826014831221,995796306570.292,-0.2528512445253317,24.671258109411383,631909747554.145,-2.2173963276993836,15.517543735853167,80637069725.61983,4.4719869732389395,18.56884781587576,436768533616.1478,8.116940796912143,29.02645597719221,1242047324122.53,2.8763850474036623,19.491912880379854,208426189645.216,2.4657464728533363,13.244453021680657,205846807102.182,1.5818908604203763,19.77882484915776,609743000000.0,1.0682946073084842,16.699674457185395,310323326758.2373,20.250819802905795,17.876626369949292,451951245668.0015,-0.42122247313166605,19.598664832687863,1179657400000.0,4.694851014122103,8.22709245548815,523118422424.205,9.027990724921597,18.180473071822654,540679000000.0,-19.91150966816866,30.842658393430767,36729522000000.0,5.970299540071955
2018-12-31 23:59:59.999999999,13.01118738097126,1470876985893.55,-3.427798745305277,16.87205208030855,413759034413.1,-1.0920050868305053,7.740612519977254,5325231380640.55,3.8807589242036533,22.26637615443826,334366633433.018,4.324856405816679,15.765878785526057,358891168877.4148,-0.5314403236427623,7.538158390204757,535729655833.1279,-2.1091349610432686,10.381302636802712,350210716669.2411,-17.71005587945841,8.560574704994114,1034339424849.839,-0.09462544340189671,25.487002736062735,663747165379.394,0.30771834920819696,14.917531456651773,85835578995.22319,9.52473286755331,18.85152447207586,430588765914.3482,1.136281376755921,29.23483837709537,1181067564768.27,1.0364740917689685,19.84042166792502,211473956671.66,2.077942588791437,13.160790474723186,224684427555.416,4.876601746773868,19.89158271867936,598982000000.0,-5.549265658951641,16.174633064266615,321231307856.4987,17.92545194761308,17.894046385326547,445804754210.4014,-14.85400130613681,20.629535824994882,1110148100000.0,-7.480858176409299,8.8849564371841,513505775784.444,-0.5303703292730666,18.349432080846707,573233000000.0,-17.460338030278155,32.38996844301874,34902578000000.0,-1.4407590748777732
2019-03-31 23:59:59.999999999,13.699106722234655,1520115593540.72,-6.035541554179091,17.29225602617614,421699929059.57,-1.7691237207260402,7.692911023669552,5587374488417.46,2.872909855406114,22.22616505146468,342782473414.397,4.199387265975374,17.43468394194937,354226010101.0101,-4.7502295141610755,8.972859729195175,531057064727.7251,-5.399162718824469,9.701239466643809,365297315667.7431,-15.566132252781351,8.519157236127125,1078465816729.287,2.501418805148181,25.09647620191134,689574932402.119,4.930222258353889,14.650939670111656,85474318594.70132,13.416744651189493,19.843586578752927,436004780651.9799,-4.441603414926265,29.10028432259381,1239795388718.8,1.086797334743439,20.82137911744384,216038090293.174,3.5319059603161618,12.984530042414702,225781805735.939,9.603832991128925,19.344012462747223,590560000000.0,-9.234822007666232,17.06084337614783,332705389070.5707,19.198187502806153,17.92316204381847,458619659163.601,-14.242098410736503,19.818077412001927,1140650000000.0,-6.126604196876951,8.529997011437802,535262871065.644,-0.6123791373465859,19.529942463923227,556868000000.0,-17.195457607258792,31.58837461457425,37025938000000.0,4.462458272149217
