Date,Brazil_Export_Momentum_YoY_%,Brazil_Exports,Brazil_Imports,Brazil_Trade_Balance,Chile_Export_Momentum_YoY_%,Chile_Exports,Chile_Imports,Chile_Trade_Balance,China_Export_Momentum_YoY_%,China_Exports,China_Imports,China_Trade_Balance,Colombia_Export_Momentum_YoY_%,Colombia_Exports,Colombia_Imports,Colombia_Trade_Balance,Czech Republic_Export_Momentum_YoY_%,Czech Republic_Exports,Czech Republic_Imports,Czech Republic_Trade_Balance,Greece_Export_Momentum_YoY_%,Greece_Exports,Greece_Imports,Greece_Trade_Balance,Hungary_Export_Momentum_YoY_%,Hungary_Exports,Hungary_Imports,Hungary_Trade_Balance,India_Export_Momentum_YoY_%,India_Exports,India_Imports,India_Trade_Balance,Indonesia_Export_Momentum_YoY_%,Indonesia_Exports,Indonesia_Imports,Indonesia_Trade_Balance,Malaysia_Export_Momentum_YoY_%,Malaysia_Exports,Malaysia_Imports,Malaysia_Trade_Balance,Mexico_Export_Momentum_YoY_%,Mexico_Exports,Mexico_Imports,Mexico_Trade_Balance,Peru_Export_Momentum_YoY_%,Peru_Exports,Peru_Imports,Peru_Trade_Balance,Philippines_Export_Momentum_YoY_%,Philippines_Exports,Philippines_Imports,Philippines_Trade_Balance,Poland_Export_Momentum_YoY_%,Poland_Exports,Poland_Imports,Poland_Trade_Balance,Qatar_Export_Momentum_YoY_%,Qatar_Exports,Qatar_Imports,Qatar_Trade_Balance,Saudi Arabia_Export_Momentum_YoY_%,Saudi Arabia_Exports,Saudi Arabia_Imports,Saudi Arabia_Trade_Balance,South Africa_Export_Momentum_YoY_%,South Africa_Exports,South Africa_Imports,South Africa_Trade_Balance,South Korea_Export_Momentum_YoY_%,South Korea_Exports,South Korea_Imports,South Korea_Trade_Balance,Thailand_Export_Momentum_YoY_%,Thailand_Exports,Thailand_Imports,Thailand_Trade_Balance,Turkey_Export_Momentum_YoY_%,Turkey_Exports,Turkey_Imports,Turkey_Trade_Balance,United States_Export_Momentum_YoY_%,United States_Exports,United States_Imports,United States_Trade_Balance
2022-06-01,439182267318.0327,32742000000.0,25450000000.0,7292000000.0,-392736000100.00006,8182000000.0,9391000000.0,-1209000000.0,4888095996632.026,323407000000.0,230100000000.0,93307000000.0,-343581180100.0,5547000000.0,6368000000.0,-821000000.0,7.8237410071942515,21582000000.0,20886000000.0,696000000.0,149727828847.36844,5791000000.0,9060000000.0,-3269000000.0,143953155707.36545,13151000000.0,13663000000.0,-512000000.0,7094468349414.603,42271000000.0,64340000000.0,-22069000000.0,275200714629.64575,26150000000.0,21004000000.0,5146000000.0,231533114239.86096,32795000000.0,27526000000.0,5269000000.0,20.181139867195384,51220000000.0,57189000000.0,-5969000000.0,161739692207.6923,5512000000.0,5412000000.0,100000000.0,-31.67757337981456,7.563911546842275,7.986197411175949,-0.42228586433367443,755572562947.2855,30937000000.0,31864000000.0,-927000000.0,-546.6614528398194,-8.200484653505644,6.408099672447833,-14.608584325953476,-60.935087344352844,2.863205229580854,10.92209885930516,-8.058893629724306,441106687196.41693,11641000000.0,10137000000.0,1504000000.0,5.295825042443281,57680000000.0,60150000000.0,-2470000000.0,954047232349.2981,26522000000.0,27600000000.0,-1078000000.0,18.333333333333336,23359000000.0,31595000000.0,-8236000000.0,-99.99999999850677,2.206122822285166,0.1711413356661321,2.0349814866190337
2022-07-01,-321955882001.8405,29844000000.0,26141000000.0,3703000000.0,192277594836.7089,7980000000.0,8754000000.0,-774000000.0,73926942185442.17,327463000000.0,229223000000.0,98240000000.0,87902234046.34146,5914000000.0,6891000000.0,-977000000.0,2.263050452026838,17533000000.0,17587000000.0,-54000000.0,185273534382.75864,5265000000.0,8316000000.0,-3051000000.0,-100611506785.43275,11301000000.0,12763000000.0,-1462000000.0,409797166190.4316,38341000000.0,63779000000.0,-25438000000.0,-571760127964.8975,25563000000.0,21345000000.0,4218000000.0,-324303758923.5294,30247000000.0,26681000000.0,3566000000.0,12.853759187361113,46217000000.0,54390000000.0,-8173000000.0,3030647999900.0,4728000000.0,5415000000.0,-687000000.0,-200.38077878777244,-2.357023446609443,2.094058972541422,-4.451082419150865,-438773427895.874,27838000000.0,29388000000.0,-1550000000.0,49.622801515155565,12.37639448483551,2.939455530866407,9.436938953969102,-192.00253596622923,-4.724577387399468,-7.274435561390438,2.5498581739909696,-63436162125.31645,10493000000.0,9033000000.0,1460000000.0,8.618513576863428,60242000000.0,65260000000.0,-5018000000.0,-533973747237.40466,23613000000.0,27116000000.0,-3503000000.0,13.320699351999021,18537000000.0,29239000000.0,-10702000000.0,110.39014738796733,-5.034736722220113,-6.597576232243666,1.5628395100235535
2022-08-01,449599398641.41876,30787000000.0,28571000000.0,2216000000.0,7083252222122.225,8039000000.0,9971000000.0,-1932000000.0,7489375421438.461,310386000000.0,233392000000.0,76994000000.0,225767636263.63635,4582000000.0,7298000000.0,-2716000000.0,17.298871947440198,18925000000.0,19022000000.0,-97000000.0,-23539792046.30872,5013000000.0,7925000000.0,-2912000000.0,-110382459250.32678,12031000000.0,13707000000.0,-1676000000.0,-610744874553.7268,37040000000.0,61917000000.0,-24877000000.0,132880884660.36618,27862000000.0,22151000000.0,5711000000.0,-1557320038316.5605,31701000000.0,27828000000.0,3873000000.0,24.691754589706207,50464000000.0,58231000000.0,-7767000000.0,88288785176.07364,5604000000.0,5648000000.0,-44000000.0,121.53469922006921,3.153720872682907,1.799940250946027,1.3537806217368802,-551214387150.3597,28178000000.0,30323000000.0,-2145000000.0,-984.5783094048601,5.517142778170057,10.14982687746497,-4.632684099294912,-498.1958255007246,-4.669804472279279,10.8435347086729,-15.51333918095218,133602451884.63509,10471000000.0,10072000000.0,399000000.0,6.4723032069970765,56606000000.0,66028000000.0,-9422000000.0,-794362180840.7406,23672000000.0,27418000000.0,-3746000000.0,12.804199141084771,21276000000.0,32532000000.0,-11256000000.0,-8.567348206323565,2.584298666617934,5.072738275407751,-2.488439608789817
2022-09-01,-270826823649.84375,28587000000.0,26721000000.0,1866000000.0,-235791273508.2397,7930000000.0,8831000000.0,-901000000.0,8283954042927.889,318243000000.0,236092000000.0,82151000000.0,62183223429.41176,4779000000.0,6696000000.0,-1917000000.0,12.657162396759425,21415000000.0,20352000000.0,1063000000.0,15153589202.76982,4802000000.0,8454000000.0,-3652000000.0,64995053066.89782,14050000000.0,14949000000.0,-899000000.0,2683026448386.187,35381000000.0,63355000000.0,-27974000000.0,-646646503145.0669,24777000000.0,19808000000.0,4969000000.0,182956306946.55307,31729000000.0,24726000000.0,7003000000.0,25.31254490587729,52323000000.0,55428000000.0,-3105000000.0,100136666566.66666,5555000000.0,5158000000.0,397000000.0,620.4340146903427,15.07478674202061,-0.911773576907714,15.986560318928325,279152486011.111,30381000000.0,32469000000.0,-2088000000.0,-443.4793275267868,-9.454618281178089,6.97028762724463,-16.42490590842272,-201.503541171898,-6.212219364676156,-3.664847750219679,-2.5473716144564773,-121731855899.37305,10841000000.0,9759000000.0,1082000000.0,2.2570375934470865,57176000000.0,61013000000.0,-3837000000.0,517327479145.283,24953000000.0,25487000000.0,-534000000.0,9.079938212010031,22597000000.0,32204000000.0,-9607000000.0,-43.65031028917032,-2.400839954394841,-2.908579725784376,0.5077397713895353
2022-10-01,-357967973870.4918,26852000000.0,25211000000.0,1641000000.0,654677333233.3333,8192000000.0,7737000000.0,455000000.0,-16036209212622.363,293614000000.0,211906000000.0,81708000000.0,11.014492753623184,4213000000.0,6127000000.0,-1914000000.0,7.1920508911203385,20389000000.0,19948000000.0,441000000.0,10.839730169806927,4765000000.0,8798000000.0,-4033000000.0,41951966.50904237,12726000000.0,13652000000.0,-926000000.0,559101380861.6411,31620000000.0,57945000000.0,-26325000000.0,357826662821.34827,24728000000.0,19135000000.0,5593000000.0,852470449158.8368,28108000000.0,24176000000.0,3932000000.0,17.535058171480443,49199000000.0,53700000000.0,-4501000000.0,0.4713423831070873,5329000000.0,5010000000.0,319000000.0,-434.6613369511129,9.95740884839053,-5.893789754115781,15.851198602506312,1.1908710940091494,30505000000.0,32162000000.0,-1657000000.0,-241.62046945685324,-10.30663345368819,14.26337764782305,-24.57001110151124,-93.36819670793128,0.752625507100306,7.837095587805648,-7.0844700807053425,516237862175.4491,8807000000.0,9049000000.0,-242000000.0,-5.8066834351419345,52428000000.0,59167000000.0,-6739000000.0,-1692952094376.0947,21827000000.0,22147000000.0,-320000000.0,2.833832190788832,21301000000.0,29202000000.0,-7901000000.0,-83.55561050389193,2.614590094925626,2.711485425138467,-0.09689533021284058
2022-11-01,-274283530649.45062,27652000000.0,22985000000.0,4667000000.0,-6.460608877527307,8050000000.0,8284000000.0,-234000000.0,3457673611705.8037,290615000000.0,224831000000.0,65784000000.0,13.314944834503507,4519000000.0,6044000000.0,-1525000000.0,7.358800093742679,22905000000.0,22234000000.0,671000000.0,11.09625668449199,4986000000.0,8790000000.0,-3804000000.0,9.164525422409087,14020000000.0,15641000000.0,-1621000000.0,-313483575021.9955,34943000000.0,57042000000.0,-22099000000.0,5.471896340395732,24094000000.0,18962000000.0,5132000000.0,4.234901815487224,28133000000.0,23403000000.0,4730000000.0,7.820128292138273,49249000000.0,51390000000.0,-2141000000.0,-13.806672369546625,5038000000.0,4782000000.0,256000000.0,234.06445054667935,-9.757850459872488,-3.542548758490665,-6.215301701381823,5.129250847032241,33511000000.0,33763000000.0,-252000000.0,-116.2983682148099,-2.273182009210117,-15.52991486745026,13.256732858240143,-508.6052106813054,-10.81151038607316,-2.29506196640372,-8.51644841966944,-6.226126814362109,9820000000.0,9413000000.0,407000000.0,-14.186736503621688,51772000000.0,58848000000.0,-7076000000.0,669239279.2778188,22388000000.0,23504000000.0,-1116000000.0,1.9389419715684086,21871000000.0,30655000000.0,-8784000000.0,4.583253529245956,-5.424235686492496,-9.328083786896931,3.903848100404435
2022-12-01,7.8176162409954175,26342000000.0,23285000000.0,3057000000.0,-1.1861893666596068,9330000000.0,7774000000.0,1556000000.0,6187235276662.234,296900000000.0,227893000000.0,69007000000.0,2.6706231454005858,4498000000.0,5852000000.0,-1354000000.0,5.6200803654978815,19188000000.0,18278000000.0,910000000.0,23.099630996309962,5004000000.0,8114000000.0,-3110000000.0,5.529225908372837,12024000000.0,12443000000.0,-419000000.0,199477230674.85706,38080000000.0,61212000000.0,-23132000000.0,6.565295169946328,23828000000.0,19863000000.0,3965000000.0,1.0119470673841668,29846000000.0,23501000000.0,6345000000.0,3.0355575982952354,49319000000.0,50099000000.0,-780000000.0,-1.2096774193548376,6125000000.0,4893000000.0,1232000000.0,17501.160548670476,-22.89967801984649,-8.118538792921145,-14.781139226925346,0.5954291011516455,28214000000.0,31442000000.0,-3228000000.0,-19.38224295576778,3.103181326132832,-7.726781217632345,10.829962543765177,89.17634826629954,-3.077214271687051,0.2855154862589514,-3.3627297579460027,-3.895971443141255,9423000000.0,9118000000.0,305000000.0,-9.689794843086242,54849000000.0,59623000000.0,-4774000000.0,625251538901.4912,21778000000.0,22504000000.0,-726000000.0,2.9955471596275762,22899000000.0,32612000000.0,-9713000000.0,-170.91289323699723,-1.40282987484557,2.050587324231328,-3.453417199076898
2023-01-01,15.247724974721933,22796000000.0,21749000000.0,1047000000.0,4.415736934820913,8891000000.0,6846000000.0,2045000000.0,-7329219714850.626,284409000000.0,192547000000.0,91862000000.0,-2.7880063124671173,3696000000.0,5530000000.0,-1834000000.0,10.84471421345472,21914000000.0,19396000000.0,2518000000.0,23.785296362248797,4866000000.0,7533000000.0,-2667000000.0,9.42011255199413,13416000000.0,14010000000.0,-594000000.0,1.758915146528972,35869000000.0,52929000000.0,-17060000000.0,16.42849692291646,22324000000.0,18443000000.0,3881000000.0,-1.6783586030021835,26069000000.0,21868000000.0,4201000000.0,25.60799457595142,42610000000.0,48595000000.0,-5985000000.0,-8.28955049620549,4713000000.0,3825000000.0,888000000.0,-299733929544.6385,5440000000.0,11740000000.0,-6300000000.0,9.106848184818483,31737000000.0,31043000000.0,694000000.0,6471.525023325214,-11.26348252750909,-3.662257358861172,-7.601225168647918,-264.572397900394,-3.358650968302992,1.74412872604713,-5.102779694350122,-3.2730302308974,8127000000.0,9489000000.0,-1362000000.0,-16.438553782346045,46339000000.0,59037000000.0,-12698000000.0,-2.915822695369541,20610000000.0,24765000000.0,-4155000000.0,10.128745585051835,19332000000.0,33622000000.0,-14290000000.0,-80.93396867885737,-1.438407200977616,0.6237587010512056,-2.0621659020288217
2023-02-01,-13.911453238633943,20242000000.0,18635000000.0,1607000000.0,7.900583171341302,7771000000.0,6868000000.0,903000000.0,-621515425979.9115,208641000000.0,196621000000.0,12020000000.0,0.0,4202000000.0,5058000000.0,-856000000.0,8.386690458696332,20652000000.0,18733000000.0,1919000000.0,14.343482397716457,4807000000.0,7251000000.0,-2444000000.0,5.854658668084145,13940000000.0,13490000000.0,450000000.0,-0.41161120228134784,37018000000.0,53587000000.0,-16569000000.0,4.439994138621595,21382000000.0,15919000000.0,5463000000.0,6.271088799275781,25826000000.0,21247000000.0,4579000000.0,-3.0180608365019013,44891000000.0,48696000000.0,-3805000000.0,-10.861973901856281,4850000000.0,4081000000.0,769000000.0,192172438129.57196,5102000000.0,9519000000.0,-4417000000.0,4.033206735455241,30953000000.0,29776000000.0,1177000000.0,-15.57148321598756,-8.71228434872292,-16.3761967888527,7.66391244012978,-232.43560482888563,-8.054921633351912,-14.94691552558781,6.891993892235899,-7.753351206434312,8602000000.0,7710000000.0,892000000.0,-7.683359184577887,49995000000.0,55370000000.0,-5375000000.0,-3.9620393224955364,22567000000.0,23190000000.0,-623000000.0,-6.722266881028938,18566000000.0,30696000000.0,-12130000000.0,-297.21068286049734,-3.925802276493571,-9.48853199669898,5.562729720205408
2023-03-01,11.559377336686838,32823000000.0,23180000000.0,9643000000.0,6.824787815370303,9188000000.0,7420000000.0,1768000000.0,10.840000146590478,302448000000.0,225375000000.0,77073000000.0,-10.807003421211514,4432000000.0,5857000000.0,-1425000000.0,8.71466715772029,23615000000.0,21338000000.0,2277000000.0,1.6431924882629012,5196000000.0,7966000000.0,-2770000000.0,13.866471019809246,15520000000.0,14535000000.0,985000000.0,-5.911760749674933,41969000000.0,60937000000.0,-18968000000.0,-11.627731441295241,23416000000.0,20588000000.0,2828000000.0,-7.18505508542232,29065000000.0,23402000000.0,5663000000.0,3.1088182640666817,53564000000.0,54407000000.0,-843000000.0,8.760763758891809,5810000000.0,4542000000.0,1268000000.0,37770525071.5836,6611000000.0,12343000000.0,-5732000000.0,12.620460782436659,35293000000.0,33708000000.0,1585000000.0,-103.75235512450263,-0.5695019467045006,18.11558471127834,-18.685086657982843,-54.05195797738232,10.36157843432735,18.66747303363971,-8.305894599312358,-14.755959137343932,10514000000.0,10139000000.0,375000000.0,-13.960524871839086,54882000000.0,59636000000.0,-4754000000.0,-3.0297783933518008,28005000000.0,24715000000.0,3290000000.0,4.214949137549762,23563000000.0,31939000000.0,-8376000000.0,-18.029124832147346,16.22274962071375,13.64753633418628,2.57521328652747
2023-04-01,-6.454953400069041,27100000000.0,20107000000.0,6993000000.0,-6.485516534221992,7296000000.0,6945000000.0,351000000.0,7.105757254661382,288077000000.0,203029000000.0,85048000000.0,-31.040206565842865,3739000000.0,4943000000.0,-1204000000.0,7.869929032941436,20368000000.0,18742000000.0,1626000000.0,-2.5635359116022105,4409000000.0,6852000000.0,-2443000000.0,5.9026635975008235,12882000000.0,12532000000.0,350000000.0,-12.73428053204353,34641000000.0,49087000000.0,-14446000000.0,-29.419515408828044,19284000000.0,15348000000.0,3936000000.0,-20.41909352614314,23774000000.0,21209000000.0,2565000000.0,-3.1378730559058376,46087000000.0,49570000000.0,-3483000000.0,17.402768622280806,5343000000.0,4097000000.0,1246000000.0,-33710279116.790974,4911000000.0,10334000000.0,-5423000000.0,4.080675422138835,31066000000.0,30335000000.0,731000000.0,-102.82948906030964,-0.5193588378488756,-9.277744487027332,8.758385649178457,31.981405303140576,-3.997193916664265,-8.351550831889217,4.354356915224951,-10.816711322814331,8987000000.0,8803000000.0,184000000.0,-14.542814169389551,49431000000.0,51940000000.0,-2509000000.0,-7.371059563259408,21803000000.0,22985000000.0,-1182000000.0,-17.491749174917494,19250000000.0,27988000000.0,-8738000000.0,398.8917240576309,-12.21816586412163,-7.293774031351671,-4.92439183276996
2023-05-01,10.198023142057156,32666000000.0,22767000000.0,9899000000.0,-10.330483013635316,7760000000.0,7515000000.0,245000000.0,-7.561722809222804,280919000000.0,215767000000.0,65152000000.0,-1.2079947287502724,4498000000.0,5419000000.0,-921000000.0,6.5230024213075,21997000000.0,20232000000.0,1765000000.0,-13.404878048780489,4438000000.0,7694000000.0,-3256000000.0,10.82509767869455,14466000000.0,13302000000.0,1164000000.0,-10.364712817489806,34973000000.0,57510000000.0,-22537000000.0,0.9158530915853058,21707000000.0,21280000000.0,427000000.0,-3.7885942608063883,26487000000.0,23071000000.0,3416000000.0,5.744020814570194,52835000000.0,55035000000.0,-2200000000.0,6.48922129344478,4841000000.0,4395000000.0,446000000.0,178571696978.7287,6530000000.0,11577000000.0,-5047000000.0,6.284329563812596,32895000000.0,31486000000.0,1409000000.0,805.5916730488754,-9.375005798723906,10.35583989960121,-19.73084569832512,-193.62477133625794,-3.60482168279754,11.97777620328798,-15.582597886085521,-14.200763291026897,9667000000.0,9135000000.0,532000000.0,-15.484405189069827,52054000000.0,54251000000.0,-2197000000.0,-3.913656663793774,24527000000.0,25967000000.0,-1440000000.0,14.2668497781534,21633000000.0,34126000000.0,-12493000000.0,4.658562808514266,3.124635559968087,5.422533357686764,-2.297897797718677
2023-06-01,-9.596237248793592,29600000000.0,20455000000.0,9145000000.0,-8.555365436323637,7482000000.0,6815000000.0,667000000.0,-12.377592321749376,283377000000.0,213819000000.0,69558000000.0,-27.510365963583915,4021000000.0,5015000000.0,-994000000.0,5.54628857381152,22779000000.0,19992000000.0,2787000000.0,-21.947850112243138,4520000000.0,7357000000.0,-2837000000.0,14.272678883735068,15028000000.0,13415000000.0,1613000000.0,-18.79066026353765,34328000000.0,53518000000.0,-19190000000.0,-21.219885277246654,20601000000.0,17150000000.0,3451000000.0,-18.374752248818417,26769000000.0,20491000000.0,6278000000.0,1.171417415072229,51820000000.0,54007000000.0,-2187000000.0,-1.5602322206095809,5426000000.0,4312000000.0,1114000000.0,88644611335.1926,6705000000.0,11312000000.0,-4607000000.0,6.661925849306649,32998000000.0,30962000000.0,2036000000.0,-56.94105889103511,-3.531041857602698,-1.791141488520094,-1.7399003690826038,-303.31110092919965,-5.821214074123253,-11.15899833091157,5.337784256788318,-23.374280560089346,8920000000.0,9123000000.0,-203000000.0,-5.863384188626908,54298000000.0,53055000000.0,1243000000.0,-6.225020737500941,24871000000.0,24499000000.0,372000000.0,-11.070679395522065,20773000000.0,26071000000.0,-5298000000.0,-95.24279655200652,0.1049497509687209,-2.444610134560802,2.549559885529523
2023-07-01,-5.173569226645225,28300000000.0,21053000000.0,7247000000.0,-13.546365914786962,6899000000.0,7099000000.0,-200000000.0,-14.256267120254806,280779000000.0,201383000000.0,79396000000.0,-30.098072370645923,4134000000.0,4945000000.0,-811000000.0,8.669366337763073,19053000000.0,18410000000.0,643000000.0,-8.56600189933523,4814000000.0,7627000000.0,-2813000000.0,12.184762410406158,12678000000.0,12160000000.0,518000000.0,-10.049294488928307,34488000000.0,53483000000.0,-18995000000.0,-18.38986034502993,20862000000.0,19570000000.0,1292000000.0,-15.79660792805898,25469000000.0,21694000000.0,3775000000.0,3.39701841313802,47787000000.0,50518000000.0,-2731000000.0,6.345177664974622,5028000000.0,4292000000.0,736000000.0,-264952816287.86505,6245000000.0,10971000000.0,-4726000000.0,9.551691931891648,30497000000.0,30047000000.0,450000000.0,-32.158881721483155,8.396284421073094,0.2064431023071727,8.189841318765922,-85.72201090547972,-0.6745746441350672,9.8578954260009,-10.532470070135966,-8.796340417421133,9570000000.0,8705000000.0,865000000.0,-16.24116065203679,50458000000.0,48738000000.0,1720000000.0,-5.475797230339219,22320000000.0,23955000000.0,-1635000000.0,6.705507903112684,19780000000.0,32311000000.0,-12531000000.0,-8.820398353380254,-4.590652887276379,-0.8626272167689208,-3.728025670507458
2023-08-01,1.0199110013966894,31101000000.0,22439000000.0,8662000000.0,-6.04552805075258,7553000000.0,7919000000.0,-366000000.0,-8.552898648779262,283839000000.0,216620000000.0,67219000000.0,-13.858577040593623,3947000000.0,5288000000.0,-1341000000.0,3.286657859973574,19547000000.0,18277000000.0,1270000000.0,-18.691402353879916,4076000000.0,7040000000.0,-2964000000.0,4.937245449256089,12625000000.0,11937000000.0,688000000.0,3.3261339092872655,38272000000.0,62278000000.0,-24006000000.0,-21.046586748977102,21998000000.0,18880000000.0,3118000000.0,-21.166524715308665,24991000000.0,21231000000.0,3760000000.0,3.9533132530120474,52459000000.0,56656000000.0,-4197000000.0,-4.99643112062812,5324000000.0,4708000000.0,616000000.0,213303594972.9927,6727000000.0,11444000000.0,-4717000000.0,4.73064092554476,29511000000.0,29144000000.0,367000000.0,45.42379657880937,8.023238490688495,6.627896934082734,1.3953415566057616,-336.52254871182885,11.04514055769392,0.9622097900925034,10.082930767601416,-7.964855314678632,9637000000.0,8938000000.0,699000000.0,-8.147546196516275,51994000000.0,51010000000.0,984000000.0,3.3330517066576526,24461000000.0,23794000000.0,667000000.0,1.3160368490317653,21556000000.0,30268000000.0,-8712000000.0,6676124637838.653,172531000000.0,273042000000.0,-100511000000.0
2023-09-01,0.44075978591666676,28713000000.0,20441000000.0,8272000000.0,-11.651954602774273,7006000000.0,6788000000.0,218000000.0,-6.846969139933945,296453000000.0,221333000000.0,75120000000.0,-13.622096672944128,4128000000.0,4944000000.0,-816000000.0,-1.5736633201027361,21078000000.0,18753000000.0,2325000000.0,-3.977509371095378,4611000000.0,7505000000.0,-2894000000.0,0.2918149466192066,14091000000.0,12626000000.0,1465000000.0,-2.775500975099632,34399000000.0,54470000000.0,-20071000000.0,-16.265084554223673,20747000000.0,17342000000.0,3405000000.0,-16.31630369693341,26552000000.0,21342000000.0,5210000000.0,-5.123941670011279,49642000000.0,54275000000.0,-4633000000.0,1.6381638163816437,5646000000.0,4733000000.0,913000000.0,44750218363.758995,6746000000.0,10916000000.0,-4170000000.0,2.4488989829169583,31125000000.0,29865000000.0,1260000000.0,-28.02389768377086,-6.805065727669646,-6.468993067820029,-0.3360726598496173,-119.0593942575819,1.184011380859478,-9.908579912264637,11.092591293124116,-15.238446637764048,9189000000.0,8509000000.0,680000000.0,-4.416188610605854,54651000000.0,50973000000.0,3678000000.0,2.9695828156935056,25694000000.0,23288000000.0,2406000000.0,-0.8231181130238574,22411000000.0,27506000000.0,-5095000000.0,-7124006733114.887,171036000000.0,268237000000.0,-97201000000.0
2023-10-01,10.539252197229265,29682000000.0,21431000000.0,8251000000.0,-8.4228515625,7502000000.0,7581000000.0,-79000000.0,-6.61276369655398,274198000000.0,218336000000.0,55862000000.0,-1.4716354141941612,4151000000.0,5376000000.0,-1225000000.0,11.731816175388698,22781000000.0,20568000000.0,2213000000.0,-1.6579223504721963,4686000000.0,7683000000.0,-2997000000.0,9.712399811409721,13962000000.0,12874000000.0,1088000000.0,5.75901328273245,33441000000.0,63877000000.0,-30436000000.0,-10.437560659980594,22147000000.0,18673000000.0,3474000000.0,-5.429059342535936,26582000000.0,23850000000.0,2732000000.0,5.402548832293341,51857000000.0,55692000000.0,-3835000000.0,5.460686808031534,5620000000.0,4906000000.0,714000000.0,65237855439.59637,6496000000.0,11416000000.0,-4920000000.0,10.604818882150457,33740000000.0,32302000000.0,1438000000.0,-93.67498272079432,-0.6518963468501708,6.898948404620408,-7.550844751470579,-119.09228220798407,-0.1436933857848616,23.22778063488758,-23.37147402067244,1.3739071193368924,8928000000.0,9613000000.0,-685000000.0,4.886701762417034,54990000000.0,53441000000.0,1549000000.0,8.823933660145688,23753000000.0,24176000000.0,-423000000.0,7.0607013755222825,22805000000.0,29408000000.0,-6603000000.0,6794678842476.027,177653000000.0,283872000000.0,-106219000000.0
2023-11-01,0.8462317373065131,27886000000.0,20000000000.0,7886000000.0,-5.229813664596272,7629000000.0,6826000000.0,803000000.0,0.6930130929236222,292629000000.0,223564000000.0,69065000000.0,-8.121265766762553,4152000000.0,5166000000.0,-1014000000.0,2.711198428290773,23526000000.0,20603000000.0,2923000000.0,-6.698756518251104,4652000000.0,7548000000.0,-2896000000.0,2.1540656205420783,14322000000.0,12898000000.0,1424000000.0,-3.3883753541481876,33759000000.0,55083000000.0,-21324000000.0,-8.699261226861454,21998000000.0,19587000000.0,2411000000.0,-7.748906977570824,25953000000.0,23370000000.0,2583000000.0,1.874149728928498,50172000000.0,52837000000.0,-2665000000.0,15.60142913854705,5824000000.0,4114000000.0,1710000000.0,-63856276906.28982,6231000000.0,11661000000.0,-5430000000.0,0.5610098176718203,33699000000.0,33076000000.0,623000000.0,287.0902055710653,-8.799264912455914,-2.567417105576519,-6.231847806879395,-20.472235190669007,-8.598152552172655,-13.62860195041834,5.030449398245684,1.731160896130346,9990000000.0,8887000000.0,1103000000.0,7.318627829714908,55561000000.0,51998000000.0,3563000000.0,5.744148651063075,23674000000.0,25609000000.0,-1935000000.0,5.166659046225597,23001000000.0,28974000000.0,-5973000000.0,-3049572503225.576,165416000000.0,262659000000.0,-97243000000.0
2023-12-01,9.277959152683923,28786000000.0,20453000000.0,8333000000.0,-14.308681672025724,7995000000.0,6628000000.0,1367000000.0,2.147524418996305,303276000000.0,228549000000.0,74727000000.0,-1.1783014673188097,4445000000.0,5257000000.0,-812000000.0,-4.945799457994582,18239000000.0,16863000000.0,1376000000.0,-18.525179856115102,4077000000.0,7785000000.0,-3708000000.0,-4.956753160345972,11428000000.0,11873000000.0,-445000000.0,0.8455882352941257,38402000000.0,57168000000.0,-18766000000.0,-6.026523417827767,22392000000.0,19107000000.0,3285000000.0,-14.799303089191184,25429000000.0,22892000000.0,2537000000.0,-0.08313226140027608,49278000000.0,48167000000.0,1111000000.0,2.6775510204081643,6289000000.0,4390000000.0,1899000000.0,-25257997155.623116,5784000000.0,10572000000.0,-4788000000.0,-0.7478556744878406,28003000000.0,28333000000.0,-330000000.0,227.22893048913235,10.15450706464294,7.025385345023631,3.1291217196193095,-167.6653756351909,2.082208596036747,-3.810366715435699,5.892575311472446,-7.428632070465879,8723000000.0,8039000000.0,684000000.0,4.966362194388219,57573000000.0,53123000000.0,4450000000.0,4.633115988612357,22787000000.0,21566000000.0,1221000000.0,0.25765317262762544,22958000000.0,29058000000.0,-6100000000.0,-11965884317931.406,167861000000.0,254196000000.0,-86335000000.0
